qid,question,prediction,gold,em,f1,error
5a74122f55429929fddd83da,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",Love Drunk,Love Drunk,1,1.0000,
5a85ee635542994775f606b4,"Which lake is located further south, Dal Lake or Waterton Lake?",Waterton Lake,Dal Lake,0,0.5000,
5a8760e75542996e4f3087af,"What Friday night programming block included what collective series that includes ""Whatever Happened to... Robot Jones?""?",Cartoon Cartoon Fridays,Cartoon Cartoon Fridays,1,1.0000,
5ae1091055429920d523429b,The seventh largest inhabited island in Hawaii has what remote wild beach?,Polihale Beach,Polihale State Park,0,0.4000,
5a7df6e65542995f4f402353,"Which American musician and songwriter was born earlier, Adam Duritz or Cherie Currie?",Cherie Ann Currie,Cherie Ann Currie,1,1.0000,
5a762a645542992d0ec0603d,Where was the builder of the Hyundai Stellar located?,South Korea,Seoul,0,0.0000,
5a7322a25542991f9a20c634,Was the Metropolitan Life Insurance Company Tower [Met Life Tower] or the 15 Hudson Yards building designed by the firm of Napoleon LeBrun & Sons?,Met Life Tower,The Metropolitan Life Insurance Company Tower,0,0.5000,
5ac31456554299741d48a1b4,"Which band has more members, Lawson or American Music Club?",American Music Club,Lawson,0,0.0000,
5a7a01b15542996c55b2dcd1,"Who lived longer, Alejandro Jodorowsky or Philip Saville?",Alejandro Jodorowsky,Alejandro Jodorowsky Prullansky,0,0.8000,
5ab2659e554299340b5254b2,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",Sasanian Empire,the Parthian Empire,0,0.5000,
5ac07fff554299294b219006,What sport does Simon Aspelin and Thomaz Koch have in common?,tennis,tennis,1,1.0000,
5a72f3a85542992359bc31e5,The large subunit and small subunit that use two types of RNA are major components that make up what?,ribosome,Ribosomes,0,0.0000,
5a70f0e75542994082a3e408,"Which of these universities, Northwestern University or Johns Hopkins University, have a campus outside of the United States territories?",Johns Hopkins University,"with other campuses located in Chicago and Doha, Qatar",0,0.0000,
5a7cf59b55429909bec768c7, Who was born first Burton Cummings or Sharleen Spiteri?,Burton Cummings,Burton Lorne Cummings,0,0.8000,
5a77919d5542995d831811dd,"Who was born first, Marino Girolami or Daniel Myrick?",Marino Girolami,Marino Girolami,1,1.0000,
5a8ac0595542992d82986f6c,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Soldier in Truck,Gondorian soldier,0,0.4000,
5ac46bb05542991943173983,Are both Schweizerischer Niederlaufhund and Portuguese Podengo dog breeds from Portugal?,no,no,1,1.0000,
5a7b76735542997c3ec9719f,"which is traditionally drunk before retiring to bed, Hot toddy or Kir?",Hot toddy,Hot toddy,1,1.0000,
5a8a13f45542992d82986e9e,Are both Stacey McClean and Biff Byford American singer?,no,no,1,1.0000,
5ab61140554299110f2199d7,Who is known for composing  American Beauty: Original Motion Picture Score and many other film scores?,Thomas Newman,Thomas Montgomery Newman,0,0.8000,
5a7dd9445542997cc2c474ac,"Which novelist, J. G. Farrell or Louis Aragon, wrote of the political and human consequences of his country's colonial rule?",J. G. Farrell,Farrell,0,0.5000,
5ade82ba5542992fa25da7a3,Are Catasetum and Origanum in the same family?,no,no,1,1.0000,
5a753ff455429916b01642bc,"Who died more recently, Lincoln Steffens, or Monique Wittig?",Monique Wittig,Monique Wittig,1,1.0000,
5adf50c05542992d7e9f931e,Are both The Sundays and The Radio Dept. dream pop bands? ,no,no,1,1.0000,
5a78c7db55429974737f7882,Who played Selby Wall in the film that Charlize Theron won an Academy Award for?,Christina Ricci,Christina Ricci,1,1.0000,
5a72a9ab5542992359bc315a,Which North American tribe inhabited the banks of the Winnipesaukee River and were also known as the Pawtucket people?,Pennacook,the Pennacook people,0,0.6667,
5ae4ca6355429913cc204507,What are the two categories of the non-electric version of the neighbourhood electric vehicle?,Low-speed vehicle and medium-speed vehicle,"light quadricycles (L6e), and heavy quadricycles (L7e)",0,0.1667,
5a7574e25542996c70cfaf01,Who was born first Mahbub ul Haq or Ibn Arabi?,Ibn Arabi,ibnʿArabī,0,0.0000,
5a7125165542994082a3e5d0,"Which composer was a French Romantic composer in the 1800's, Hector Berlioz or Gaetano Donizetti?",Hector Berlioz,Louis-Hector Berlioz,0,0.5000,
5ab6dbc15542995eadef00cd,Securinega and Zamioculcas are both examples of what?,genus,genus of plants,0,0.5000,
5a8d9de2554299068b959d62,What profession does Leonty Magnitsky and Leonid Khachiyan have in common?,mathematician,mathematician,1,1.0000,
5a80ac53554299485f5986a0,Which PGA championship did Mark Brooks win?,1996 PGA Championship,The 1996 PGA Championship,1,1.0000,
5a7789195542995d831811a2,"What is the surname of the recorder of ""Jupiter (Swallow the Moon)""",Jewel,Kilcher,0,0.0000,
5ac311925542995ef918c0de,Are Horace Ové and A. Edward Sutherland both photographers?,no,no,1,1.0000,
5adcb4ae5542994734353774,Which channel produced the ninth volume of the tv series that premiered as the same date as RuPaul's first album?,VH1,VH1,1,1.0000,
5a8e2fe95542995085b373d0,"What editor of the The Dungeons & Dragons Basic Set is best known for his work at TSR, Inc.?",Frank Mentzer,Dave Cook,0,0.0000,
5ade38d8554299728e26c680,"What group of languages is the surname Gref, meaning ""Grave,"" taken from?",German,Germanic,0,0.0000,
5add11935542994734353827,Were the bands Skin Yard and Ostava from the U.S.?,no,no,1,1.0000,
5ac164da55429964131be1bf,Linhai and Gongqingcheng are both what kinds of cities that are located in China?,county-level cities,county-level city,0,0.5000,
5ac21bac5542991316484bf2,What casino in Las Vegas which is now operated by MGM Resorts International was developed by William G. Bennett?,Circus Circus Las Vegas,Excalibur Hotel and Casino,0,0.0000,
5abbaf6c554299660624171c,What was the profession of Cate Shortland and Sidney Franklin?,director,film director,0,0.6667,
5a7b542455429927d897bf92,"The Lewis and Clark Memorial Column is dedicated to Meriwether Lewis, best known for his role as the leader of which Lewis and Clark Expedition?",Corps of Discovery,Corps of Discovery,1,1.0000,
5abc9fb055429959677d6ac9,What is the nationality of the dancer who partnered Tom Chambers in the sixth season of Strictly Come Dancing ?,British,Danish,0,0.0000,
5ae2979a554299495565dade,Are Tweedia and Crossandra in separate families?,yes,yes,1,1.0000,
5a8e92b55542995085b37458,What type of rock makes up the formation where Douglas Crabbe drove into a bar?,sandstone,sandstone,1,1.0000,
5a734dad5542994cef4bc522,In which city are Anadoluhisarı and Church of St. Mary of Blachernae both located?,Istanbul,Istanbul,1,1.0000,
5a831fc955429954d2e2ec28,What city is the most populous city in Australia and Oceania and the birthplace of a silver and bronze medalist from the 1992 Barcelona Paralympics?,Sydney,Sydney,1,1.0000,
5adebea1554299728e26c7b6,Muz-TV was launched before the 24-hour music channel that was operated by what company?,Viacom International Media Networks,Prof Media,0,0.3333,
5a8f64605542992414482aaa,Are Tim Rice and Kathy Acker both from America?,no,no,1,1.0000,
5a7d41425542997cc2c4743b,"What type of plane is the four engine heavy bomber, first introduced in 1938 for the United States Army, which is hangared at Conroe North Houston Regional Airport?",Boeing B-17 Flying Fortress,American Boeing B-17 Flying Fortress,0,0.8889,
5ae560155542990ba0bbb293,Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,no,1,1.0000,
5a77f2af5542995d83181333,"Who was born first, Grigory Margulis or Leonid Levin?",Grigory Margulis,Gregori Aleksandrovich Margulis,0,0.4000,
5ae7a8175542993210983ed8,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,Sergio Pérez,Pedro Rodríguez,0,0.0000,
5a8cd381554299653c1aa12b,"who had to escape nazis, Sigmund Freud or Evelyn Waugh?",Sigmund Freud,Sigmund Freud,1,1.0000,
5ae7e1fc55429952e35ea9cc,What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag? ,orange,orange,1,1.0000,
5a75e62f5542992d0ec06013,"Johnny Mathis: Wonderful Wonderful aired at what luxury hotel, casino and spa resort located in Atlantic City, New Jersey?",Tropicana Casino & Resort Atlantic City,Tropicana Casino & Resort,0,0.7500,
5ab5f854554299637185c64e,What country do both Adnan Akmal and Kamran Akmal represent in cricket?,Pakistan,Pakistani,0,0.0000,
5a843de75542992ef85e23b4,Which pirate-themed Las Vegas resort is one of many developed by Steve Wynn?,Treasure Island,Treasure Island,1,1.0000,
5ae153915542990adbacf752,In between Burton C. Bell and Billy Idol who is known professionally as Billy Idol?,Billy Idol,William Michael Albert Broad,0,0.0000,
5a7fe7f85542994857a7683e,Genealogy is an Armenian supergroup that competed in a 2015 singing contest in what city?,Vienna,"Vienna, Austria",0,0.6667,
5ab7bf3f5542991d322237a8,Edoardo Soleri is playing on loan from which Italian football club?,A.S. Roma,A.S. Roma,1,1.0000,
5ae236b2554299495565da3e,When was the American economist to which Joseph A. Loftus worked as a communications assistant born? ,1943,"December 13, 1920",0,0.0000,
5abfd3ba5542994516f4550a,"Of the retired tennis players Ross Case and Slobodan Živojinović, which player reached a higher career-high singles ranking?",Ross Case,Ross Case,1,1.0000,
5ae1e11c554299234fd04335,Both Neijiang and Weifang and considered what type of city?,prefecture-level city,a prefecture-level city,1,1.0000,
5ae7281c5542991e8301cb69,The fourth episode The Simpsons' seventh season has what kind of theme?,Soul,spiritual,0,0.0000,
5adfa570554299025d62a31c,How many novels are there in series of novels which were adapted for a 2015 BBC TV  series in which Ruby Bentall plays a character called Verity ?,12,12,1,1.0000,
5a808afb5542992bc0c4a76b,"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,Maurice Level,1,1.0000,
5a81418455429903bc27b95f,"Who is the mother of the Texas business man that co-founded Ignite! Learning, Inc?",Barbara Pierce Bush,Barbara Bush,0,0.8000,
5abd7aba55429924427fcfed,Were both Eugene Dynkin and Vladimir Voevodsky mathematicians from Russia?,no,yes,0,0.0000,
5a7353b35542994cef4bc54f,What kind of building did the Romans use that is still the most common architectural style for churches in Europe and America?,basilica,basilica,1,1.0000,
5a85f2f55542997b5ce40036,"Which genus of flowering plants has the most species, Caesalpinia or Achimenes?",Caesalpinia,Caesalpinia,1,1.0000,
5a7fa0d55542995d8a8dded3,What professional do both Marc Bolan and Ian MacKaye share?,musician,musician,1,1.0000,
5a7ba83f5542995eb53be981,"Who was born more recently, Billy Corgan or Jeff Martin?",Billy Corgan,"""Billy"" Corgan",1,1.0000,
5a773ec45542994aec3b7245," Who was born earlier, Simone Bolelli or Caroline Wozniacki?",Simone Bolelli,Simone Bolelli,1,1.0000,
5adde6535542990dbb2f7ef9,"Which documentary was filmed first, Almost Sunrise or Hail! Hail! Rock 'n' Roll?",Hail! Hail! Rock 'n' Roll,Hail! Hail! Rock 'n' Roll,1,1.0000,
5ab5ec0a5542997d4ad1f250,"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",approximately 650,650 locations,0,0.5000,
5a8e276b5542995a26add468,"Which band formed first, Swervedriver or Incubus?",Swervedriver,Swervedriver,1,1.0000,
5a77452155429972597f14e1,"Which pizza chain has locations in more cities, Round Table Pizza or Marion's Piazza?",Round Table Pizza,Round Table Pizza,1,1.0000,
5ae3790f5542992e3233c415,Are Leopold Lummerstorfer and Valeria Sarmiento both authors?,yes,no,0,0.0000,
5adcceda5542990d50227d31,George Gershwin is an American Composer and Judith Weir is a composer from which country?,British,a British composer,0,0.6667,
5a764c0b55429976ec32bd89,What criteria subjectively qualifies the Houston Astrodome to be called the Eighth Wonder of the World?,"It was the world's first multi-purpose, domed sports stadium",comparable to the seven Wonders of the World,0,0.0000,
5ac1a4745542991316484b82,"Para Hills West, South Australia lies within a city with what estimated population?","1,770,000","138,535",0,0.0000,
5a74f7f15542993748c89765,When was the father of Princess Mafalda of Savoy born ?,11 November 1869,11 November 1869,1,1.0000,
5a72a5a75542992359bc314e,Who is the British explorer and holder of several endurance records who partnered with Mike Stroud on polar expiditions?,Ranulph Fiennes,Sir Ranulph Twisleton-Wykeham-Fiennes,0,0.4000,
5ac41379554299204fd21ef1,Do Czesław Miłosz and Nathalie Sarraute have the same nationality?,no,no,1,1.0000,
5a801e845542992097ad2fd9,"Which magazine produces more print editions yearly, Nautilus or TV Guide?",TV Guide,TV Guide,1,1.0000,
5ae7b40e5542994a481bbdbd,Summer Holiday starred what actor who won  a BAFTA in 1954>,Cliff Richard,David Kossoff,0,0.0000,
5a7aa07d55429941d65f2703,"Who directed the film in which Catherine Ann ""Kate"" Bosworth made her debut?",Robert Redford,Robert Redford,1,1.0000,
5abbfb5e554299114383a0d0,Which game showed has reruns on Teletoon in Canada and was shown between midnight and 6:00 on Cartoon Network Too?,Skatoony,Skatoony,1,1.0000,
5ac160af5542994d76dccdfa,At what university is the organic chemist who headed the group that designed the nanocar a professor?,Rice University,"Rice University in Houston, Texas, United States",0,0.4444,
5a7a633a55429941d65f2609,"Who was born last, Dave Peverett or Jang Hyun-seung?",Jang Hyun-seung,Jang Hyun-seung,1,1.0000,
5a7fb1e55542995d8a8ddef7,"Which documentary film premiered first, Grizzly Man or Pray the Devil Back to Hell?",Grizzly Man,Grizzly Man,1,1.0000,
5a73987c55429978a71e9039,Which production company was involved with both of the movies A Kid in King Arthur's Court and The Great Locomotive Chase?,Walt Disney Productions,Walt Disney Productions,1,1.0000,
5adce12e5542990d50227d4f,Walter Giffen is from a suburb of which South Australian city?,Adelaide,Adelaide,1,1.0000,
5ac14d0c5542991316484ae2,"Who has worked for more film companies, Kelly Reichardt or Jacques Tourneur?",Jacques Tourneur,Jacques Tourneur,1,1.0000,
5ab596d95542992aa134a371,WHere are both Sanming and Jiutai District located?,Fujian Province and Jilin Province,China,0,0.0000,
5ac5391e5542994611c8b439,Sal de Mi Piel is a song by the actress who is of what nationality?,Mexican,Spanish,0,0.0000,
5ab28b395542993be8fa9941,Is Dappy or Tobias Sammet German? ,Tobias Sammet,Tobias Sammet (21 November 1977) is a German musician,0,0.4000,
5a84b7db5542991dd0999db0,Are both Götterdämmerung and Dafne considered operas?,yes,no,0,0.0000,
5ae320a95542991a06ce992e,In 2011 what was the population of the town where Deep Purple were formed ?,"10,315","about 26,000.",0,0.0000,
5ab9d13455429939ce03dc31,Margaret Wilson and Edna St. Vincent Millay have both been given what?,Pulitzer Prize,Pulitzer Prize,1,1.0000,
5a815c2e5542995ce29dcbe8,Where was the NBA Draft held in which Harrison Bryce Jordan Barnes was selected by the Golden State Warriors in the first round of the draft with the seventh overall pick?,The Theater at Madison Square Garden,Prudential Center in Newark,0,0.0000,
5ab626d555429953192ad279,Anthony Avent played basketball fo a High School that is located in a city approcimately 8 mi west of where?,Chester,lower Manhattan,0,0.0000,
5ab2d9f1554299545a2cfac9,"What band in the ""Art Wave"" scene is based in Glasgow?",Franz Ferdinand,Franz Ferdinand,1,1.0000,
5a7363ec5542991f29ee2dd7,"The USS Tortuga was named after the Dry Tortugas, a group of desert coral islets 60 miles west of which city with the motto ""One Human Family""?",Key West,Key West,1,1.0000,
5add74b75542992200553b24,"Brindisi, the city where Louis-Jean-Nicolas Lejoille died, is located in what country?",Italy,Italy,1,1.0000,
5ac510255542994611c8b353, Afonwen is situated just under four miles from what road also known as the North Wales Expressway,A55,A55,1,1.0000,
5ae224da554299234fd043ee,Do the drinks Gibson and Zurracapote both contain gin?,no,no,1,1.0000,
5abb7d8b5542996cc5e4a006,Dan Balan co-wrote the song from what T.I. album?,Paper Trail,Paper Trail,1,1.0000,
5ac37dd6554299218029dbdb,"Are both bands, Digital Summer and Underoath, from the same US state ?",no,no,1,1.0000,
5adc53f75542996e6852530a,Are both Cypress and Ajuga genera?,no,no,1,1.0000,
5ac02d59554299294b218f3b,"The music composer of the film Angaaray, Aadesh Shrivastava died from what at age 51?",cancer,"he turned 51, he died of cancer",0,0.2500,
5abeb6645542993fe9a41d11,"National Strategy for Homeland Security was a response to the events that partially took place at what Arlington County, Virginia location?",Pentagon,Pentagon,1,1.0000,
5a80a25d5542995d8a8ddfb7,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,André 3000,Sleepy Brown,0,0.0000,
5ae0a6ea5542993d6555ebe9,Are Waste Land and Shikashika both types of drinks?,no,no,1,1.0000,
5a8c7ced5542995e66a4761c,Josh Trank and Mike Valerio both work in what industry?,film,entertainment,0,0.0000,
5adcf48e5542992c1e3a24d4,What Polish pioneer in watchmaking was an associate of Wincenty Gostkowski?,Antoni Norbert Patek,Antoni Patek,0,0.8000,
5ade27e05542997c77aded7d,When was the friends song was released which is taken from the fourth studio album of canadian singer and song writer Justin Bieber?,"March 8, 2016","August 17, 2017",0,0.0000,
5ab29b07554299194fa93440,Which city in the Baltimore metropolitan area includes a lake and surrounding park?,Columbia,"Columbia, Maryland",0,0.6667,
5a8f25d755429924144829ea,Are Dutch Smoushond and Sussex Spaniel's both dog breeds?,yes,yes,1,1.0000,
5a770eb65542994aec3b71d4,What is the name of the 1999 film directed by Roman Polanski and starring his wife Emmanuelle Seigner that was a world-wide success but critically and commercially unsuccessful in North America?,The Ninth Gate,The Ninth Gate,1,1.0000,
5a7563a45542996c70cfaeec,What university employed the psychologist that inspired David McClelland's thinking on power??,Harvard University,Harvard University,1,1.0000,
5ae3639b5542991a06ce99b2,"Edward Marszewski is the editor-in-chief of Lumpen, who is the editor-in-chief of Saveur?",James Oseland,Colman Andrews,0,0.0000,
5ab439bd55429942dd415eee,"Who won more Grand Slam Titles, Liezel Huber or Billie Jean King?",Billie Jean King,Billie Jean King,1,1.0000,
5a90b2175542990a984936ae,"Which tennis player is South African, Mariaan de Swardt or Kateryna Bondarenko?",Mariaan de Swardt,Mariaan de Swardt,1,1.0000,
5adc8977554299438c868de2,What does the goddess associated with the goddess frigg  consists of what tales?,Poetic Edda and Prose Edda,"various deities, beings, and heroes",0,0.2000,
5ae254565542992decbdccbb,"In what year was the writer of the drama ""Ingenious"" born?",1958,1959,0,0.0000,
5ab69f13554299710c8d1ef3,Dandong and Hotan are located in what country?,China,China,1,1.0000,
5a8010685542992bc0c4a69a,Jimmy Garcia lost by unanimous decision to a professional boxer that challenged for what title in 1995?,WBC super featherweight title,WBO lightweight title,0,0.2857,
5a89f6235542993b751ca9c7,Were both Alvin Lee and Chad Gray lead vocalists for bands?,yes,yes,1,1.0000,
5a716f575542994082a3e82f,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,Joseph Campbell,Joseph John Campbell,0,0.8000,
5a84fea85542994c784ddabf,What type of sport does Sergio Casal and Manuel Orantes have in common?,tennis,tennis,1,1.0000,
5ac508205542994611c8b32e,The M1919 and the M1 was used by what military?,U.S. military,U.S.,0,0.6667,
5ae7922f5542994a481bbdac,Where was the university at which  Barrie Ciliberti was a professor located? ,University of Maryland University College,"Prince George's County, Maryland",0,0.2222,
5ac082535542992a796ded2f,"Which plant has more species, Bolax or Jovibarba?",Bolax,Bolax,1,1.0000,
5abb66c05542992ccd8e7f3e,"What offence were opening batsman Khalid Latif and 5 other cricketers suspended for, in February 2017?",spot-fixing,spot-fixing,1,1.0000,
5add8ec55542997545bbbd7e,Are both  Bright Eyes and Disturbed rock bands from America?,yes,yes,1,1.0000,
5a8f2fed55429918e830d1c7,Both Bo Diddley and The Yardbirds played which common genre of music during their careers?,rock and roll,rock and roll,1,1.0000,
5adcfebe5542992c1e3a24f3,How many members were in the South Korean boy group whose first official sub-unit is Bastarz?,3,seven members,0,0.0000,
5a8da97c554299068b959d84,"Which university offers more campuses in the Philippines, Fairleigh Dickinson University or the Western Institute of Technology?",Western Institute of Technology,Western Institute of Technology,1,1.0000,
5a89ab1355429946c8d6e996,Is Carnegie Hall Tower located in the same city as Staten Island?,yes,yes,1,1.0000,
5a8cea40554299441c6b9f76,"Which mountain is taller, Gasherbrum II or Langtang Ri?",Gasherbrum II,Gasherbrum II,1,1.0000,
5ab57673554299637185c5a3,"What public service broadcaster with over 20,950 employees, aired the variety show Welsh Rarebit?",BBC,British Broadcasting Corporation (BBC),0,0.4000,
5ae5b255554299546bf82f2c,In which state was both Rex Gene Foods and Foodtown located in?,New Jersey,New Jersey,1,1.0000,
5abda8d55542992ac4f382e7,Who is the sister of Princess Zein and the daughter of a British woman?,Princess Aisha bint Hussein,Princess Aisha bint Hussein,1,1.0000,
5ab721325542992aa3b8c7a2,"Kurt Fuller from Stockton, CA appeared in which American Detective Comedy Drama television series created by Steve Franks?",Psych,Psych is an American detective comedy-drama,0,0.3333,
5a730abe5542994cef4bc42f,"What ""sport"" involving animals dates all the way back to the Tang Dynasty and continued to the beginning of the 19th century?",Cricket fighting,Cricket fighting,1,1.0000,
5ac3891f554299741d48a284,Is Central Illinois Regional Airport of Jacksonville International Airport further east?,no,Jacksonville International Airport,0,0.0000,
5ac4f42b55429924173fb50d,"Which beverage is ignited prior to consumption, Flaming beverage or Blue Hawaii",Flaming beverage,Flaming beverages,0,0.5000,
5a88e75c5542993b751ca8c7,Which of the following buildings was designed by SHoP Architects: 247 Cherry or General Motors Building?,247 Cherry,247 Cherry,1,1.0000,
5ae762985542995703ce8c04,"Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band, initially active from 1989 to 1998, whose style is ""deathpunk""?","""Rotten Sound""",Computech,0,0.0000,
5ab310bb554299233954fef9,"Which author found inspiration in their career prior to writing, Hart Crane or John le Carré?",John le Carré,John le Carré,1,1.0000,
5a80b4d1554299260e20a134,Are Harry Kizirian and Howard Kazanjian known for the same industry?,no,no,1,1.0000,
5ac3ac8255429939154138ad,APB and Sleeper are both from britain?,yes,yes,1,1.0000,
5a834cea5542990548d0b1c6,What college did the person who defeated Fedor Emelianenko play football at?,Purdue,Purdue University,0,0.6667,
5a8adc935542992d82986fb0,"Which is headquarter farther south, Jet's Pizza or Chuck E. Cheese's?",Chuck E. Cheese's,Chuck E. Cheese's,1,1.0000,
5ae54b3d5542990ba0bbb260,Are both American Foxhound and Löwchen types of Foxhounds?,no,no,1,1.0000,
5ae0f5fc554299422ee9957c,Who did Neleus of Scepsis study under in addition to Theophrastus in the Peripatetic school?,Aristotle,Aristotle,1,1.0000,
5abac89d55429901930fa8b5,How many Golden Globe Awards did this English retired actress whose career has spanned over six decades and who appeared in the two-act drama Moby Dick—Rehearsed by Orson Welles?,2,two Golden Globe Awards,0,0.0000,
5a8b81bc55429949d91db5b8,What type of publication does St. Anthony Messenger and Revolver have in common?,magazine,magazine,1,1.0000,
5ac39df8554299741d48a2b6,Are Euptelea and Muehlenbeckia both genuses?,yes,yes,1,1.0000,
5a7f90a15542995d8a8ddea5,What Future Publishing founder co-hosted the annual TED Conference with June Cohen?,Chris Anderson,Chris Anderson,1,1.0000,
5ae504a855429908b63264df,"Which movie is a documentary about ""Beowulf & Grendel"", between My Kid Could Paint That and Wrath of Gods?",Wrath of Gods,Wrath of Gods,1,1.0000,
5ab5de535542992aa134a3b6,Are Alek Keshishian and Kirk Kerkorian both Armenian-American?,yes,yes,1,1.0000,
5addf05a5542997dc79070cd,Were Maurice Tourneur and Greg Mottola both American film directors?,no,French film director,0,0.0000,
5a7b2144554299042af8f6f7,What town's geographic feature is the battle James Swan was twice wounded at named for?,Bunker Hill,"Charlestown, Massachusetts",0,0.0000,
5adc8cb45542994d58a2f651,What is the nationality of the most praised player in the 2002–03 Olympique de Marseille season?,Belgian,Belgian,1,1.0000,
5a905d085542995651fb5147,How many variants are there of the military transport aircraft that the Mercedes-Benz Zetros truck was designed to be compatible with?,Over forty variants,Over forty,0,0.8000,
5adca0845542994d58a2f684," ""One Less Set of Footsteps"" is a song written and performed by a singer born in which year ?",1943,1943,1,1.0000,
5adfa12c554299025d62a301,Has Entrepreneur had a longer lifespan than Optimize?,Yes,yes,1,1.0000,
5ade0cc85542990dbb2f7f37,Is Ordos City more west than Yangzhong?,Yes,yes,1,1.0000,
5ab934465542996be202043e,Is there fruit juice in both a Fizz and a Painkiller cocktail?,yes,yes,1,1.0000,
5a9072dd5542990a98493656,What type of music did Dave Wyndorf and Poly Styrene perform as part of their work in Monster Magnet and X-Ray Spex?,stoner rock and punk rock,rock,0,0.3333,
5a77dbaf5542997042120b5b,Mikael Åkerfeldt and Lee Ranaldo were this kind of instrumentalist in their respective bands. ,guitarists,Guitarists,1,1.0000,
5ade2bce5542997c77aded96,"Who is the director of Hollywood film ""7th Heaven"" (1927), Jerry Belson or  Frank Borzage?",Frank Borzage,Frank Borzage,1,1.0000,
5ae1408a5542997b2ef7d17c,"Which is a university in Pennsylvania, University of New Haven or Carnegie Mellon University?",Carnegie Mellon University,Carnegie Mellon University,1,1.0000,
5ae375955542990afbd1e15d,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",Two Episodes of Mash,the deadpan sketch group,0,0.0000,
5a83f07455429933447460be,Are Brainerd Lakes Regional Airport and Sawyer International Airport located in Europe?,no,no,1,1.0000,
5ab6c94c554299710c8d1f5e,What New York City–based hip-hop musical group consists of rappers including Darryl Hill?,Wu-Tang Clan,The Wu-Tang Clan,1,1.0000,
5adf33b35542993a75d26420,"Which university did the singer of ""Long Time Gone"" study?",Harvard University,Tufts University,0,0.5000,
5a7cf4e355429907fabef062,What was Todd Boehly's former position at the firm where Mark Walter is the CEO?,president,president,1,1.0000,
5ab6d04c554299710c8d1f70,What family are the genus' Sinofranchetia and Stauntonia from?,Lardizabalaceae,a genus of flowering plant in the Lardizabalaceae family,0,0.2500,
5ac1089f554299012d1db688,Does Shengzhou have more former names than Linchuan District?,no,yes,0,0.0000,
5ae0819155429924de1b70ea,Which documentary Hacking Democracy or The Memory of Justice was produced first ?,The Memory of Justice,The Memory of Justice,1,1.0000,
5a7744e45542993569682d37,"Who was born first, Juan Rulfo or John le Carré?",Juan Rulfo,Juan Rulfo,1,1.0000,
5a7c0aa15542997c3ec972cd,"The star of ""Under the Silver Lake"" made his debut in what film?",The Motel Life,Lions for Lambs,0,0.0000,
5a77d5b855429949eeb29f77,"Which nationality is the international footballer, born 20 March 1984, who made his breakthrough La Liga debut in the 2002–03 Atlético Madrid season, scoring 13 league goals as a teenager?",Spanish,Spanish,1,1.0000,
5a77bdcb5542997042120b0b,"Who was born first,  Morgan Llywelyn or Robert Jordan?",Morgan Llywelyn,Morgan Llywelyn,1,1.0000,
5ae665795542991bbc9760c9,What film did the mother of Karan Kapoor star in in 1970?,Shakespeare Wallah,Bombay Talkie,0,0.0000,
5a7df1095542990b8f503afe,Who was born first out of  Thomas Carr and Joyce Wieland?,Thomas Carr,Thomas Carr,1,1.0000,
5adbfb6855429944faac23e4,"When was one of the teacher of Nikolai Lugansky died who was a Russian Soviet pianist, composer?","November 22, 1993","1924November 22, 1993",0,0.6667,
5aba9e235542994dbf019984,Are both Weberocereus and Conospermum part of the same genus?,no,no,1,1.0000,
5a7b77d95542997c3ec971a5,The ninth The Desert Sessions LP was released by by what kind of band?,American desert rock collective,rock band,0,0.3333,
5a78eea555429970f5fffddf,Q: Who was born first Richard Boleslawski or Herschell Gordon Lewis?,Richard Boleslawski,Richard Boleslawski,1,1.0000,
5a74670855429929fddd840d,Which CNN journalist and two-time Pulitzer winner inspired the Half the Sky Movement?,Nicholas D. Kristof,Nicholas Kristof,0,0.8000,
5a7a978555429941d65f26db,"Which album came out first, ""Paper Trail"" or ""If Tomorrow Comes...""?",Paper Trail,Paper Trail,1,1.0000,
5ae4606c5542996836b02c91,"Where was the company, of which David DeVoe is Chief Financial Officer, ranked in the world, in 2014, in terms of revenue, against similar types of company ?  ",unknown,fourth-largest,0,0.0000,
5a7509175542993748c897a3,What group of Elektra Records recording artists are known to be an indie pop band?,Fitz and The Tantrums,Saint Motel,0,0.0000,
5adf72d35542992d7e9f9369,Are William Kronick and Jon Turteltaub both television writers ?,no,no,1,1.0000,
5adf3f1d5542992d7e9f9310,What profeesion do Giacomo Benvenuti and Claudio Monteverdi share?,composer,Italian composer,0,0.6667,
