qid,question,prediction,gold,em,f1,error
2b9500fe0bde11eba7f7acde48001122,"What is the date of death of George Tryon, 1St Baron Tryon's father?",Unknown,22 June 1893,0,0.0000,
0a98773a0bdb11eba7f7acde48001122,What is the cause of death of performer of song Just Playing (Dreams)?,Murder,drive-by shooting,0,0.0000,
07f2140e0bdc11eba7f7acde48001122,Where was the place of death of Flavia Domitilla (Saint)'s husband?,Unknown,Roman,0,0.0000,
5f1e6610092a11ebbdaeac1f6bf848b6,"Which album came out first, Bare Wires or Dead Vent 7?",Bare Wires,Bare Wires,1,1.0000,
bac6c6d9092211ebbdaeac1f6bf848b6,"Do the movies Beyond The Reach and Mondovino, originate from the same country?",否,yes,0,0.0000,
8f4637ae0bdd11eba7f7acde48001122,Why did Edward Despenser (Died 1342)'s father die?,Executed in 1326,"hanged, drawn and quartered",0,0.0000,
92a7eb4a0bdd11eba7f7acde48001122,Where was the father of Clara Maria Of Pomerania-Barth born?,Franzburg,Wolgast,0,0.0000,
11562eb0090711ebbdadac1f6bf848b6,Are both Son Of Rambow and From Bedrooms To Billions from the same country?,Yes,yes,1,1.0000,
2ec440560bb011ebab90acde48001122,Who is the maternal grandfather of Antiochus X Eusebes?,未提及,Ptolemy IX Lathyros,0,0.0000,
36ba28ed089611ebbd76ac1f6bf848b6,Are Four Eyed Monsters and Joseph And The Amazing Technicolor Dreamcoat (Film) from the same country?,No,no,1,1.0000,
3cddcc46086511ebbd5eac1f6bf848b6,Who was born first out of Peter Haslop and Barbara Nawratowicz?,Barbara Nawratowicz,Barbara Nawratowicz,1,1.0000,
1793f8ec0bdb11eba7f7acde48001122,Where was the mother of Adela Of Pfalzel born?,Not specified,Trier,0,0.0000,
3641d5c60bda11eba7f7acde48001122,"Where was the place of burial of Ælfgar, Earl Of Mercia's mother?",Not specified,Coventry,0,0.0000,
39fa366e0bd911eba7f7acde48001122,When was the director of film Gilbert Dying To Die born?,11 November 1887,11 November 1887,1,1.0000,
ef0db64a08f311ebbdaaac1f6bf848b6,"Are both Temple Adath Israel (Owensboro, Kentucky) and Catalpa Farm located in the same country?",Yes,yes,1,1.0000,
a7b3993a089011ebbd72ac1f6bf848b6,"Which film has the director born first, Who Is Without Sin or Lost In The Suburbs?",Lost in the Suburbs,Lost In The Suburbs,1,1.0000,
a039577208b711ebbd88ac1f6bf848b6,Did Jean Goulin and Matthew Of Albano share the same nationality?,否,yes,0,0.0000,
63d6efd308a911ebbd80ac1f6bf848b6,"Which film has the director born later, La Soif De L'Or or Forelsket I København?",Forelsket i København,Forelsket I København,1,1.0000,
ceadeee60bdd11eba7f7acde48001122,What nationality is the director of film Una Luz En Mi Camino?,Mexican,Chilean,0,0.0000,
51d93b7e0bdc11eba7f7acde48001122,What is the date of death of Patricia Thompson (Writer)'s father?,1930,14 April 1930,0,0.5000,
421512620bdc11eba7f7acde48001122,"What nationality is George I, Landgrave Of Hesse-Darmstadt's mother?",Not specified,German,0,0.0000,
838692a808b611ebbd88ac1f6bf848b6,"Which film has the director who died earlier, The Cruel Truth or The Deadly Companions?",The Cruel Truth,The Cruel Truth,1,1.0000,
18350dd2087e11ebbd6bac1f6bf848b6,"Which film has the director died first, Kid With The Golden Arm or Corazón De Criolla?",Corazón de criolla,Corazón De Criolla,1,1.0000,
4397f3460bde11eba7f7acde48001122,What is the place of birth of the performer of song Somebody Slap Me?,Not specified,Apopka,0,0.0000,
e3477e760bdd11eba7f7acde48001122,Where was the place of death of the founder of Western Auto?,未提及,California,0,0.0000,
ca4bbe1a08f811ebbdaaac1f6bf848b6,"Which film was released first, The Borrower or Sheba, Baby?",Not specified,"Sheba, Baby",0,0.0000,
5f92f6f808f611ebbdaaac1f6bf848b6,"Who was born first, Willi Billmann or Henry Oliver Walker?",Not specified,Henry Oliver Walker,0,0.0000,
5bbff10e0bdd11eba7f7acde48001122,Which country the founder of St James Holdings is from?,United Kingdom,British,0,0.0000,
68dd6b9a0bd911eba7f7acde48001122,Who is the father of the director of film The Cup (1999 Film)?,Unknown,Thinley Norbu,0,0.0000,
416ee34a0bde11eba7f7acde48001122,Where did Margaret Of Bar's father die?,Barons' Crusade,Gaza,0,0.0000,
3ad797c60bdd11eba7f7acde48001122,What nationality is the director of film Agent X44?,Filipino,Philippines,0,0.0000,
7f33795908a911ebbd80ac1f6bf848b6,"Which film was released more recently, Shanghai Dreams or Canadian Mounties Vs. Atomic Invaders?",Shanghai Dreams,Shanghai Dreams,1,1.0000,
528a55ee0bdc11eba7f7acde48001122,"Who is the spouse of the performer of song Et Moi, Et Moi, Et Moi?",Jacques Dutronc,Françoise Hardy,0,0.0000,
6e90d9d60bda11eba7f7acde48001122,Where was the place of death of Topa Inca Yupanqui's father?,Not specified,Cusco,0,0.0000,
08234350085111ebbd58ac1f6bf848b6,"Which film has the director born later, We Go Fast or How To Succeed With Sex?",How To Succeed With Sex,How To Succeed With Sex,1,1.0000,
933d94640bd911eba7f7acde48001122,When was Ebba Busch Thor's husband born?,21 February 1986,21 February 1986,1,1.0000,
2de78ab2092111ebbdaeac1f6bf848b6,"Which film was released first, A Little Bit Zombie or Carolyn Of The Corners?",Carolyn of the Corners,Carolyn Of The Corners,1,1.0000,
09f2f12c0bde11eba7f7acde48001122,What is the place of birth of the director of film Little Darlings?,Not specified,Clifton,0,0.0000,
bf67b3e7089e11ebbd78ac1f6bf848b6,"Who died later, Pierre Lemonnier or Hasanaga Sadigov?",信息不足,Hasanaga Sadigov,0,0.0000,
81502a9c08c211ebbd8cac1f6bf848b6,Are Robin Lynn Macy and Kawaipuna Prejean of the same nationality?,未提及,yes,0,0.0000,
9cd4f8260bdb11eba7f7acde48001122,Where was the place of death of Allah Verdi Mirza Farman Farmaian's father?,Not specified,Tehran,0,0.0000,
20beaf000bb011ebab90acde48001122,"Who is the mother-in-law of Ursula Pole, Baroness Stafford?",Henry Stafford,"Eleanor Percy, Duchess of Buckingham",0,0.0000,
1762c76b08f211ebbdaaac1f6bf848b6,"Which film was released earlier, Junda Iman Gunda or Overheard 3?",Junda Iman Gunda,Junda Iman Gunda,1,1.0000,
c0521bca087611ebbd67ac1f6bf848b6,"Are both bands, The Church (Band) and Kookies N Kream, from the same country?",No,yes,0,0.0000,
0290cd840baf11ebab90acde48001122,"Who is Donnchadh Iv, Earl Of Fife's father-in-law?",Edward I of England,Ralph de Monthermer,0,0.0000,
d43c730a086d11ebbd62ac1f6bf848b6,"Which film was released more recently, The Silver Trail or Raja Nandini?",Unknown,Raja Nandini,0,0.0000,
8113911c086911ebbd5eac1f6bf848b6,"Who is younger, Curuppumullage Jinarajadasa or W. K. Mcneil?",W. K. McNeil,W. K. Mcneil,1,1.0000,
675bb53e0bdd11eba7f7acde48001122,Where does Andy Smith (Entrepreneur)'s wife work at?,未提及,Stanford,0,0.0000,
1f8a07d20bde11eba7f7acde48001122,Who is the father of the performer of song Still (Tim Mcgraw Song)?,Tim McGraw,Tug McGraw,0,0.5000,
3bd5e3b00bda11eba7f7acde48001122,When did Augustus Henry Seward's mother die?,Unknown,"June 21, 1865",0,0.0000,
654d03c80bd911eba7f7acde48001122,Where was the place of death of the director of film The Great Jewel Robber?,未提及,Hollywood,0,0.0000,
a07044500bda11eba7f7acde48001122,Where was the place of burial of Michael Wayne's father?,Not specified,California,0,0.0000,
17cf260e097811ebbdb0ac1f6bf848b6,"Are both villages, Chausy, Bryansk Oblast and Lyapunovo, located in the same country?",No,yes,0,0.0000,
060505ae089211ebbd73ac1f6bf848b6,Are the directors of both films The Snake Brothers and Kooky from the same country?,未知,yes,0,0.0000,
1ef146ac087111ebbd63ac1f6bf848b6,Do both The Paris Waltz and Gibraltar (1964 Film) films have the directors from the same country?,No,yes,0,0.0000,
0a9f880a0bda11eba7f7acde48001122,Who is the spouse of the director of film The Dressmaker From Paris?,Olive Borden,Jean Harlow,0,0.0000,
0eda53600bde11eba7f7acde48001122,What nationality is the director of film On The Trail Of Igor Rizzi?,Canadian,French,0,0.0000,
9766cddc0bdc11eba7f7acde48001122,Where did the composer of film The Merry Monahans die?,Not stated,Studio City,0,0.0000,
9900c8200bda11eba7f7acde48001122,"Where did the director of film Baree, Son Of Kazan (1918 Film) die?",Unknown,"Santa Barbara, California",0,0.0000,
8ba66b4c0bdc11eba7f7acde48001122,What is the date of death of the director of film Det Kunne Vært Deg?,Unknown,14 July 2008,0,0.0000,
302aa8f9087811ebbd67ac1f6bf848b6,"Which film was released more recently, Bhanwarey or Harlem Nights?",Bhanwarey,Bhanwarey,1,1.0000,
c8d8cca208b511ebbd88ac1f6bf848b6,"Are both movies, A Thousand Stars Aglitter and Wild (2016 Film), from the same country?",否,yes,0,0.0000,
299505620baf11ebab90acde48001122,Who is Magdalene Of Jülich-Cleves-Berg's father-in-law?,"William, Duke of Jülich-Cleves-Berg","Wolfgang, Count Palatine of Zweibrücken",0,0.2222,
abc68a180bd911eba7f7acde48001122,When did Lord Patrick Crichton-Stuart's father die?,Six months before his birth,22 January 1794,0,0.0000,
fe1ac99c0bdd11eba7f7acde48001122,Where did the director of film What Rats Won'T Do die?,未提及,Somerset,0,0.0000,
9b9e6cc40bdd11eba7f7acde48001122,Where did the founder of Versus (Versace) die?,未提及,Miami Beach,0,0.0000,
6c2ea34c0bdc11eba7f7acde48001122,What is the place of birth of the director of film The Finger Points?,Not specified,New York,0,0.0000,
9f00dfe2089411ebbd75ac1f6bf848b6,"Who was born later, Paolo Marcellini or Dean Evans?",Dean Evans,Dean Evans,1,1.0000,
179f51c60bde11eba7f7acde48001122,"What is the date of death of Andrew, Duke Of Slavonia's father?",1272,6 August 1272,0,0.5000,
6c9b4c03086911ebbd5eac1f6bf848b6,Did Dwight Harwood and Velvet (Singer) have the same nationality?,无法确定,no,0,0.0000,
c289098a0bdc11eba7f7acde48001122,What is the place of birth of the director of film My Country'S Wings?,Argentina,Valparaíso,0,0.0000,
e811fd74088511ebbd6dac1f6bf848b6,"Who died later, Claude Bramall Burgess or Karl Neukirch?",Claude Bramall Burgess,Claude Bramall Burgess,1,1.0000,
2c0ce6960bde11eba7f7acde48001122,Where did Princess Margarita Of Greece And Denmark's mother die?,Buckingham Palace,Buckingham Palace,1,1.0000,
dcbfa8e208c411ebbd8eac1f6bf848b6,"Which film has the director who was born later, Chithiram Pesuthadi 2 or Five Million Look For An Heir?",Chithiram Pesuthadi 2,Chithiram Pesuthadi 2,1,1.0000,
c4dfdd5608aa11ebbd80ac1f6bf848b6,"Which film has the director who was born later, The Voice Of My City or The Rental?",无法确定,The Rental,0,0.0000,
2607ff70096211ebbdafac1f6bf848b6,"Which film came out first, Time Lock or Blood On Wolf Mountain?",Blood on Wolf Mountain,Blood On Wolf Mountain,1,1.0000,
88d74da00bdc11eba7f7acde48001122,"Where was the father of Frederik, Crown Prince Of Denmark born?",Not specified,Talence,0,0.0000,
73def83e0bdd11eba7f7acde48001122,Where was the place of death of the director of film The Pipes?,Not specified,Přerov,0,0.0000,
eb63d1060bae11ebab90acde48001122,Who is the father-in-law of Marcus Vinicius (Consul 30)?,Tiberius,Germanicus,0,0.0000,
853ce3e308eb11ebbda7ac1f6bf848b6,"Who lived longer, James A. Ryder or Arthur Kellam Tylee?",Arthur Kellam Tylee,Arthur Kellam Tylee,1,1.0000,
6c42e8d40baf11ebab90acde48001122,Who is Claire Annabel Caroline Grant Duff's paternal grandfather?,Unknown,James Grant Duff,0,0.0000,
783b1724087611ebbd67ac1f6bf848b6,"Which film has the director born later, Night And Dawn or Arena Of Fear?",Night and Dawn,Night And Dawn,1,1.0000,
25b06fd408c311ebbd8dac1f6bf848b6,"Which film whose director was born first, Apartment Zero or The House By The Cemetery?",The House by the Cemetery,The House By The Cemetery,1,1.0000,
c5e999c208b811ebbd88ac1f6bf848b6,"Which film has the director who died first, The Cantabrians or Week-End In Havana?",Week-End In Havana,Week-End In Havana,1,1.0000,
05c81d7a0bde11eba7f7acde48001122,What is the place of birth of the director of film Claustrophobia (2003 Film)?,Not specified,Danvers,0,0.0000,
9bdf51ee0bdd11eba7f7acde48001122,Where was the father of Daniel Carasso born?,Ottoman Salonica,Salonica,0,0.6667,
883fd545095a11ebbdaeac1f6bf848b6,"Which film was released more recently, Drugstore Cowboy or When The Sea Rises?",Unknown,When The Sea Rises,0,0.0000,
01eaac71085c11ebbd5cac1f6bf848b6,"Which film has the director who was born later, The Ghosts Of Berkeley Square or Hello Caesar!?",The Ghosts of Berkeley Square,The Ghosts Of Berkeley Square,1,1.0000,
44a138ee0bdc11eba7f7acde48001122,Where did Chit Mi Of Prome's husband die?,Unknown,Pyay,0,0.0000,
9fdb190608d411ebbd96ac1f6bf848b6,"Who is younger, Sven-Ole Thorsen or Kostia Vlastos?",Sven-Ole Thorsen,Sven-Ole Thorsen,1,1.0000,
2a1d94ce08b511ebbd88ac1f6bf848b6,"Which film has the director who died earlier, To See Or Not To See or Prince (1969 Film)?",To See or Not to See,To See Or Not To See,1,1.0000,
b8a95fa60bdb11eba7f7acde48001122,Where did the director of film Walkover (Film) graduate from?,National Film School in Łódź,National Film School in Łódź,1,1.0000,
489189f4089411ebbd75ac1f6bf848b6,"Are the movies The Road To Divorce and Want So Much To Believe, from the same country?",No,no,1,1.0000,
c37b86260bda11eba7f7acde48001122,What is the place of birth of the director of film Kiss The Sky (Film)?,Not specified,"Champaign, Illinois",0,0.0000,
8531b4a0089a11ebbd77ac1f6bf848b6,"Which film whose director is younger, Sujon Sokhi or Two Thousand Maniacs!?",Two Thousand Maniacs!,Sujon Sokhi,0,0.0000,
2ba9b53c0bdc11eba7f7acde48001122,Where did the director of film Q.R.R (Quien Resulte Responsable) die?,Not specified,"Houston, Texas",0,0.0000,
b4ff29c00bdc11eba7f7acde48001122,Where does the director of film Looking For Hortense work at?,Not specified,Cahiers du cinéma,0,0.0000,
abf4c578090811ebbdadac1f6bf848b6,"Which film was released first, Vetri Vizha or The Supporter?",Cannot determine,Vetri Vizha,0,0.0000,
6de887fc0bdc11eba7f7acde48001122,Where was the composer of film Post Master born?,India,Karnataka,0,0.0000,
2ecf499e0bdb11eba7f7acde48001122,What nationality is Ilghazi's father?,Not mentioned,Seljuq empire,0,0.0000,
76b617e40bde11eba7f7acde48001122,What nationality is Infanta Mariana Victoria Of Portugal's mother?,Spanish,Kingdom of Portugal,0,0.0000,
c30906a60bd911eba7f7acde48001122,"Which country the director of film Yes, My Love is from?",Mexico,Argentina,0,0.0000,
74b134420bd911eba7f7acde48001122,Where was the place of burial of the director of film The Yellow Passport?,Not mentioned,Valhalla Memorial Park Cemetery,0,0.0000,
7e815a440bdc11eba7f7acde48001122,Who is the spouse of the performer of song Missing My Baby?,No information provided,Chris Pérez,0,0.0000,
9f42c2680baf11ebab90acde48001122,Who is the mother-in-law of Ramiro Sánchez?,No information provided,Jimena Díaz,0,0.0000,
277abef40bda11eba7f7acde48001122,What is the date of death of Vlatko Vuković's father?,Unknown,1359,0,0.0000,
a17475e3095f11ebbdafac1f6bf848b6,Are Crazy Heart and Dragon Eyes both from the same country?,No,yes,0,0.0000,
84cf37580bb011ebab90acde48001122,"Who is John George Ii, Duke Of Saxe-Eisenach's father-in-law?",Johannetta of Sayn-Wittgenstein,"Eberhard III, Duke of Württemberg",0,0.2500,
9c3c466f087d11ebbd6bac1f6bf848b6,"Which film has the director who was born later, A Woman'S Case or Memoirs Of A Film Actress?",A Woman's Case,A Woman'S Case,1,1.0000,
b23e2363086211ebbd5dac1f6bf848b6,"Which film has the director who died later, Lincoln In The White House or Shattered Idols?",Lincoln in the White House,Lincoln In The White House,1,1.0000,
07932ed80bde11eba7f7acde48001122,Which country the director of film Martin'S Day is from?,American,Canada,0,0.0000,
009d55460bdd11eba7f7acde48001122,"Where was the father of Philip William, Prince Of Orange born?","Buren, Gelderland",Dillenburg,0,0.0000,
a7f91a000bdd11eba7f7acde48001122,Where was the place of death of the director of film National Customs?,未提及,Hong Kong,0,0.0000,
e2bfd3100bae11ebab90acde48001122,Who is Landgravine Marie Louise Of Hesse-Kassel's maternal grandfather?,Maria Amalia of Courland,Jacob Kettler,0,0.0000,
31ed51e00bde11eba7f7acde48001122,Where was the husband of Alma Francis born?,Unknown,Belleville,0,0.0000,
86f198be0bb011ebab90acde48001122,"Who is the father of James I, Count Of Urgell?",Alfonso IV,Alfonso IV of Aragon,0,0.6667,
8a1b6bf4089b11ebbd78ac1f6bf848b6,"Which film has the director who was born first, Swabhimana or Mission Allahu Akbar?",Mission Allahu Akbar,Swabhimana,0,0.0000,
b4399e48089511ebbd75ac1f6bf848b6,"Which film has the director who died first, The Piper'S Price or The Blonde From Singapore?",The Piper's Price,The Piper'S Price,1,1.0000,
2fa728f20bde11eba7f7acde48001122,"Where was the husband of Florence Bligh, Countess Of Darnley born?",England,Westminster,0,0.0000,
d43fc51008da11ebbd9cac1f6bf848b6,"Who was born later, Federico Martín Aramburú or Aleksey Tarakanov?",Aleksey Tarakanov,Aleksey Tarakanov,1,1.0000,
d407f25408dd11ebbd9eac1f6bf848b6,Was Marcos Renan De Mattos Ceschin or Perng Shaw-Jiin born first?,Perng Shaw-Jiin,Perng Shaw-Jiin,1,1.0000,
b72c73d3088611ebbd6dac1f6bf848b6,"Who was born later, Edwin Vose Sumner Jr. or Rene Röthke?",Rene Röthke,Rene Röthke,1,1.0000,
e86cef4e0bdd11eba7f7acde48001122,Where did the director of film The Cloister Of Martins die?,Not specified,Munich,0,0.0000,
61ec410708ea11ebbda7ac1f6bf848b6,"Which film was released more recently, The Last Pedestrian or Stranger In Sacramento?",Stranger in Sacramento,Stranger In Sacramento,1,1.0000,
4f8b05620bde11eba7f7acde48001122,What nationality is Jehoahaz Of Israel's father?,Israelite,Northern Kingdom of Israel,0,0.0000,
9893834c092711ebbdaeac1f6bf848b6,"Which film was released more recently, Gaza Ghetto or Kull The Conqueror?",未提及 Gaza Ghetto,Kull The Conqueror,0,0.0000,
7decb0240baf11ebab90acde48001122,"Who is the father-in-law of Helena Palaiologina, Despotess Of Serbia?",Lazar Branković,Đurađ Branković,0,0.5000,
abcaaa1e08cb11ebbd92ac1f6bf848b6,"Which film has the director born first, The Long, Hot Summer or Matula?","The Long, Hot Summer",Matula,0,0.0000,
df56ff28087511ebbd67ac1f6bf848b6,Are Rovin' Tumbleweeds and Forbidden Love (1938 Film) from the same country?,No,no,1,1.0000,
7159cb420bde11eba7f7acde48001122,What is the place of birth of the performer of song Inside My Love?,Not specified,Chicago,0,0.0000,
322178260bde11eba7f7acde48001122,"Where did John I, Burgrave Of Nuremberg's father die?",Not specified,Cadolzburg,0,0.0000,
dc9823600baf11ebab90acde48001122,Who is Gisela Of Hungary's father-in-law?,Grand Prince Géza,Géza,0,0.5000,
0b975649088311ebbd6dac1f6bf848b6,"Which film has the director who was born first, A Letter From Ulster or Per Amore Di Cesarina?",A Letter from Ulster,A Letter From Ulster,1,1.0000,
6ebd19c00bd911eba7f7acde48001122,What nationality is Dalfi D'Alvernha's father?,Unknown,France,0,0.0000,
9042f8900bdd11eba7f7acde48001122,Where was the father of Benjamin Hardin Helm born?,Kentucky,Hardin County,0,0.0000,
885ba7220bdc11eba7f7acde48001122,Where was the father of Eugene Fubini born?,Italy,Venice,0,0.0000,
07fd4f9b088011ebbd6cac1f6bf848b6,"Which film was released earlier, Cloud Dancer or Ingmar'S Inheritance?",Ingmar's Inheritance,Ingmar'S Inheritance,1,1.0000,
d2781aee086611ebbd5eac1f6bf848b6,Are The Malfated and The Fabulous Thunderbirds both from the same country?,No,no,1,1.0000,
1869092c0bb011ebab90acde48001122,Who is the paternal grandfather of Taj Al-Dawla?,‘Adud al-Dawla,Rukn al-Dawla,0,0.5000,
46c7082a0bdb11eba7f7acde48001122,Where was the director of film The Boy With The X-Ray Eyes (Film) born?,未提及,"Aurora, Ohio",0,0.0000,
ba6473160bdc11eba7f7acde48001122,Where did the director of film Quarantine 2: Terminal graduate from?,未提及,Yale,0,0.0000,
3d624700088311ebbd6dac1f6bf848b6,"Which film has the director who was born first, Buffalo Bill In Tomahawk Territory or Lady From Lisbon?",Lady from Lisbon,Lady From Lisbon,1,1.0000,
5eb334660bdd11eba7f7acde48001122,What is the place of birth of the director of film Six Months Of Life?,Venezuela,Mexican,0,0.0000,
3004bc240bde11eba7f7acde48001122,Which country the director of film Black Panthers (Film) is from?,France,French,0,0.0000,
f7e2a6340bd911eba7f7acde48001122,What is the place of birth of the director of film Sweetgrass (Film)?,Not specified,Liverpool,0,0.0000,
039006b80bb011ebab90acde48001122,"Who is Charles James Irwin Grant, 6Th Baron De Longueuil's paternal grandfather?",Charles William Grant,Captain David Alexander Grant,0,0.2857,
43d525ba0baf11ebab90acde48001122,"Who is Infante Francisco De Paula, Duke Of Cádiz's father-in-law?",Unknown,Francis I of the Two Sicilies,0,0.0000,
385457c20bde11eba7f7acde48001122,"When was Charles, Grand Duke Of Baden's father born?",未提及,14 February 1755,0,0.0000,
ce9c3713087e11ebbd6bac1f6bf848b6,"Which film has the producer died first, The Flame Barrier or The Famous Mrs. Fair?",The Flame Barrier,The Famous Mrs. Fair,0,0.0000,
9132b8d80bda11eba7f7acde48001122,Who is the spouse of the director of film La Belle Captive?,Not mentioned,Catherine Robbe-Grillet,0,0.0000,
7f46db180bda11eba7f7acde48001122,What is the place of birth of the director of film The Great Sensation?,Not specified,"Tripp County, South Dakota",0,0.0000,
0c55bf3e0bda11eba7f7acde48001122,What nationality is Charles The Younger's father?,Unknown,Carolingian Empire,0,0.0000,
5ca68dee08b811ebbd88ac1f6bf848b6,"Who was born first, Hugo Lusardi or Juan José López-Ibor Aliño?",Juan José López-Ibor Aliño,Juan José López-Ibor Aliño,1,1.0000,
9a93aae20bdd11eba7f7acde48001122,What nationality is Elizabeth Of Rhuddlan's father?,Unknown,England,0,0.0000,
4aee95dc0bd911eba7f7acde48001122,Where was the director of film Meet Me On Broadway born?,Not specified,New York,0,0.0000,
5a9ca2660bda11eba7f7acde48001122,Which country the director of film Heatseeker (Film) is from?,United States,America,0,0.0000,
143e7bfe0bdb11eba7f7acde48001122,Where was the father of R. Whidden Ganong born?,未提及,"St. Stephen, New Brunswick",0,0.0000,
583b8ccc0bd911eba7f7acde48001122,When did Philip Muntz's father die?,未提及,30 July 1857,0,0.0000,
61e5f936086d11ebbd62ac1f6bf848b6,"Which film has the director who was born first, Wild Harvest or Thunder In The Night?",Thunder in the Night,Thunder In The Night,1,1.0000,
bdc1a262089c11ebbd78ac1f6bf848b6,Were Don Leo Jonathan and Richard F. Kneip of the same nationality?,否,yes,0,0.0000,
9575367b091111ebbdadac1f6bf848b6,"Did the movies Vendetta Di Zingara and For A Few Extra Dollars, originate from the same country?",是,yes,0,0.0000,
22d0830d087911ebbd67ac1f6bf848b6,"Which film has the director who died earlier, Love That Brute or Laughing Heirs?",Cannot determine,Laughing Heirs,0,0.0000,
7d94852a08cb11ebbd92ac1f6bf848b6,"Which film has the director died first, Hit Parade Of 1943 or Mr. Reeder In Room 13?",无法确定,Mr. Reeder In Room 13,0,0.0000,
a4244c3d093811ebbdaeac1f6bf848b6,"Which film came out first, The Ex-Wife Of My Life or Wrangler'S Roost?",The Ex-Wife of My Life,Wrangler'S Roost,0,0.0000,
b77d6f620bdd11eba7f7acde48001122,Which country Prince Mircea Of Romania's father is from?,Romania,Germany,0,0.0000,
7abdcf720bdd11eba7f7acde48001122,What is the place of birth of the director of film Two-Gun Caballero?,Not specified,"Memphis, Tennessee",0,0.0000,
039ffd260bdc11eba7f7acde48001122,Who is the spouse of the director of film Looking For Hortense?,Unknown,Sophie Fillières,0,0.0000,
f1caf470088411ebbd6dac1f6bf848b6,"Which film whose director is younger, Private Information or My Family'S Beautiful!?",Cannot determine,My Family'S Beautiful!,0,0.0000,
ffc9a84108da11ebbd9cac1f6bf848b6,"Which film has the director who died later, Panam Paduthum Padu or Secret Enemies?",Cannot determine,Panam Paduthum Padu,0,0.0000,
294c0f8408b611ebbd88ac1f6bf848b6,"Which film has the director died earlier, The Heiress At Coffee Dan'S or The Heart Of The Matter (Film)?",The Heiress at Coffee Dan's,The Heiress At Coffee Dan'S,1,1.0000,
90d48f160bd911eba7f7acde48001122,Who is the spouse of the director of film Shaadi Ka Laddoo?,Unknown,Mandira Bedi,0,0.0000,
d17b3e17085511ebbd59ac1f6bf848b6,Who was born first out of Nikolajs Maskaļenko and Brodie Van Wagenen?,Henry Moore,Brodie Van Wagenen,0,0.0000,
8c2d83600bdd11eba7f7acde48001122,Where was the place of death of the composer of song The Old Master Painter?,"Nashville, Tennessee",Nashville,0,0.6667,
d05e67b408c411ebbd8eac1f6bf848b6,"Which film has the director who was born first, Women He'S Undressed or The King'S Stamp?",The King's Stamp,The King'S Stamp,1,1.0000,
ad9a2b6e085111ebbd58ac1f6bf848b6,"Which film has the director born first, Betrayal From The East or The Magnificent Beast?",Betrayal from the East,Betrayal From The East,1,1.0000,
f095f7e408d911ebbd9cac1f6bf848b6,"Which film has the director died first, Oh, Mr Porter! or An Unforgettable Summer?","Oh, Mr Porter!","Oh, Mr Porter!",1,1.0000,
c5e4c82a0bdd11eba7f7acde48001122,Which country Konrad Wolf's father is from?,Germany,East Germany,0,0.6667,
3bee1660089911ebbd77ac1f6bf848b6,"Which film has the director who was born earlier, Una Storia D'Amore (1969 Film) or Ta Chvíle, Ten Okamžik?","Ta chvíle, ten okamžik","Ta Chvíle, Ten Okamžik",1,1.0000,
1ad2a7c20bdd11eba7f7acde48001122,Where was the performer of song In Heaven born?,Not specified,"Missoula, Montana",0,0.0000,
20396bdc0bde11eba7f7acde48001122,"When did Salvador Bermúdez De Castro, 2Nd Duke Of Ripalda's father die?",未提及,11 March 1870,0,0.0000,
e2c1f3520bae11ebab90acde48001122,Who is William Stanley (Battle Of Bosworth)'s mother?,Not mentioned,Joan Goushill,0,0.0000,
a64e32e20bda11eba7f7acde48001122,Where did the composer of song Moonlight Bay die?,Unknown,New York,0,0.0000,
284eb220091611ebbdaeac1f6bf848b6,"Which album was released first, Born Villain or La La La Love Thang?",La La La Love Thang,La La La Love Thang,1,1.0000,
61e66a28086911ebbd5eac1f6bf848b6,Are The Finches and She Drew The Gun both from the same country?,No,no,1,1.0000,
480ca2c0084e11ebbd56ac1f6bf848b6,"Who is younger, Harald Ludvig Westergaard or Brackin Karauria-Henry?",Brackin Karauria-Henry,Brackin Karauria-Henry,1,1.0000,
2b9528860bde11eba7f7acde48001122,Where was the father of Marianus V Of Arborea born?,Not specified,Sardinia,0,0.0000,
dc5e6f8a0bdc11eba7f7acde48001122,Where was the place of burial of Adolphe-Philippe Caron's father?,未提及,Cimetière Notre-Dame-de-Belmont,0,0.0000,
945447800bd911eba7f7acde48001122,"When is James Stanley, 10Th Earl Of Derby's father's birthday?",未提及,19 January 1628,0,0.0000,
9afde7fe0bdd11eba7f7acde48001122,Where did Alden B. Dow's father study?,未提及,Case,0,0.0000,
3458c05c0bdb11eba7f7acde48001122,Which country Haya Bint Hussein's husband is from?,United Arab Emirates,United Arab Emirates,1,1.0000,
53df937208ae11ebbd83ac1f6bf848b6,"Which film has the director born later, The Abyss or Going Hollywood?",Going Hollywood,The Abyss,0,0.0000,
aabc42040baf11ebab90acde48001122,Who is the paternal grandfather of Alexios Komnenos (Son Of Andronikos I)?,Andronikos I Komnenos,Isaac Komnenos,0,0.4000,
48ee55a4086b11ebbd5fac1f6bf848b6,"Which film has the director who was born later, Alice Of Wonderland In Paris or The Roundabouts Of Handsome Karl?",Alice of Wonderland in Paris,Alice Of Wonderland In Paris,1,1.0000,
27051c6a0baf11ebab90acde48001122,Who is Eudocia (Daughter Of Valentinian Iii)'s sibling-in-law?,Hilderic,Olybrius,0,0.0000,
