qid,question,prediction,gold,em,f1,error
5a7571095542992d0ec05f97,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",Paula Patton,Paula Maxine Patton,0,0.8000,
5a75321555429916b0164290,What is the title of the person who is Head of the Department of Biological Sciences at the University of Lincoln,unknown,Doctor,0,0.0000,
5ae3e84b5542996836b02bf0,"Which airport, Salt Lake City International Airport or Brainerd Lakes Regional Airport, serves as a commercial airline and is closest to it's respective downtown city?",Salt Lake City International Airport,Brainerd Lakes Regional Airport,0,0.2222,
5a7a83b3554299042af8f652,"WHAT WAS THE NAME OF THE BOOK MADE INTO THE 2015 SOUTH KOREAN CRIME THRILLER, THE DEAL, DIRECTED BY SON YONG-HO AND FEATURING SOUTH KOREAN ACTOR PARK SUNG-WOONG (BORN JANUARY 9, 1973) AS A SERIAL KILLER?",# The Source Material for *The Deal* (2015),"""Murder Request""",0,0.0000,
5a735c3a55429901807daff7,Nikolay Mitrofanovich Krylov and Anatoly Fomenko both held what academic title?,unknown,mathematician,0,0.0000,
5ae7edee554299540e5a56ad,The Church of the Guanche People was founded in the city that is on the most populated island of what larger area?,Canary Islands,Macaronesia,0,0.0000,
5a728f745542991f9a20c4e6,"Which magazine was founded first, Diva or Elle?",unknown,Elle,0,0.0000,
5a778b1e55429949eeb29ee3,What band is a tribute to a band originally known as the Grizzly River Boys?,Diamond Rio,Nashville Tribute Band,0,0.0000,
5a75447b55429974ef308cbf,"Which battle came first, the Battle of Okinawa or Operation Diadem?",## Chronological Comparison of the Battles,Operation Diadem,0,0.0000,
5a7f22005542993067513656, Among Kele Okereke and Jon Hume who made the New Zealand band Evermore?,# Membership of Evermore,Jon Hume,0,0.0000,
5a779fd95542997042120ab5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,1997,1997,1,1.0000,
5adbe27c55429947ff173854,"Which university has more campuses, Dalhousie University or California State Polytechnic University, Pomona?",Dalhousie University,Dalhousie University,1,1.0000,
5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Nelson Algren,1,1.0000,
5abbee315542993f40c73c1d,Could you read both Bicycling and National Review,unknown,yes,0,0.0000,
5a81adfc55429903bc27b9a4,"Who had a longer film career, Harry Sweet or John Biddle?",unknown,John Scott Biddle,0,0.0000,
5a7912f655429974737f796c,What is the birthday of the man who played Lex Luthor in Superman IV: The Quest for Peace?,unknown,"January 30, 1930",0,0.0000,
5a83b1e75542990548d0b220,Worker: What professional title to both Christopher Nolan and Paul Schrader boast?,film directors and screenwriters,screenwriter,0,0.0000,
5ab97cd0554299753720f81a,Elizabeth Austin wrote for a fitness magazine founded by who?,unknown,Christine MacIntyre,0,0.0000,
5a77857155429949eeb29ebf,What 2-year worldwide tour had a round stage and a band that performed a song never before performed live?,unknown,U2 360° Tour,0,0.0000,
5ac2758b55429963665199c3,The organization that Nicolae Titulescu served two terms as president was founded on what date?,unknown,10 January 1920,0,0.0000,
5a8072a5554299485f5985f1,What separates the islands where the 2015 Africa Magic Viewers Choice Awards were held?,Lagos Lagoon,creeks,0,0.0000,
5ab72a025542992aa3b8c7b8,"""A Summer in the Cage"" and ""American Hardcore"" are both what kind of film?",documentary films,documentary,0,0.6667,
5ab28120554299449642c8cc,What kind of film are  The Silent Historian and The Betrayal – Nerakhoon?,Documentary films,documentary film,0,0.5000,
5ae694a15542991bbc976141,Why is Minister Pool important to Black Country and the West Midlands in England?,unknown,defence of the Cathedral,0,0.0000,
5a74a62b55429916b01641a0,"Which astronaut, Jean-François Clervoy or Ulrich Walter, was born first?",## Birth Order Comparison,Prof. Dr. Ulrich Hans Walter,0,0.0000,
5ae66d515542992ae0d16346,"In what year was the singer who popularized ""I'll Keep the Lovelight Burning"" born?",unknown,1927,0,0.0000,
5a8230af554299676cceb227,Have filmmakers Enrico Cocozza and Mira Nair both been nominated for awards for their work?,unknown,yes,0,0.0000,
5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,unknown,"Richard ""Rick"" Ducommun",0,0.0000,
5ae056c755429945ae959319,James Garner had a role in the 2004 romantic drama directed by whom?,unknown,Nick Cassavetes,0,0.0000,
5add95035542990dbb2f7e77,Cherie Currie and Steve Augeri were both what?,lead vocalists,American musician,0,0.0000,
5a89ddf25542992e4fca83ff,Do singers Lee Donghae and Dappy have the same nationality?,### Nationality Comparison: Lee Donghae vs. Dappy,no,0,0.0000,
5a729fa15542994cef4bc397,"Which movie came out first, ""Bambi"" or ""Underdog""?",Bambi,Bambi,1,1.0000,
5a76387d554299109176e6ba,Who was born first Am Rong or Ava DuVernay ?,unknown,Am Rong,0,0.0000,
5a8e0d04554299068b959e3a,What country does Haringey Heartlands and The Mall Wood Green have in common?,England,London,0,0.0000,
5ac15f6c5542994d76dccdf3,Are both Miltoniopsis and Strobilanthes examples of a genus?,Yes,yes,1,1.0000,
5aba7cfe554299232ef4a2fd,The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,unknown,Carabao Cup,0,0.0000,
5ae022ab554299025d62a428,"Which genus is native to arid or semi-desert areas, Alopecurus or Echeveria?",## Native Habitat Comparison: Alopecurus vs. Echeveria,Echeveria,0,0.2857,
5a76c98855429972597f13d0,Near what ocean does the highway carried by the Long-Allen bridge terminate near?,unknown,the Atlantic Ocean,0,0.0000,
5a8bc1b85542997f31a41db8,Which one between Milium and Eucommia lives more widely spread across the world?,unknown,Milium,0,0.0000,
5a8466a75542993344746108,What is the name of the so-called reform opera for Vienna that came before the one first performed in Vienna in the presence of Empress Maria Theresa?,unknown,"""Alceste""",0,0.0000,
5ab913205542991b5579f0e0,The Sanders-Brown Center on Aging was funded by a grant from a businessman known for what restaurant chain?,KFC,Kentucky Fried Chicken (KFC),0,0.4000,
5abe535055429976d4830aea,Where is the transportation company that owns Talbot based in?,unknown,Montreal,0,0.0000,
5ac00f795542996f0d89cb16,The Disney version of Ebenezer Scrooge was voiced by whom?,unknown,Alan Young,0,0.0000,
5ae12bcc5542997b2ef7d11a,Are Benjamin Britten and Béla Bartók from the same country?,No,no,1,1.0000,
5ae256435542992decbdccc3,"In what year did the playwright who wrote ""The City Heiress"" die?",unknown,1689,0,0.0000,
5a84b6ed5542994c784dda18,Is Awolnation an American alternative rock band and This Mortal Coil was a music collective,### Awolnation as an American Alternative Rock Band,yes,0,0.0000,
5ae16d9655429920d52343ce," ""Collateral Damage"" is an episode of the television series ""Millennium"" and features the host of a late night talk show that airs how often?","## ""Collateral Damage"" and Its Radio Show Connection",seven nights a week,0,0.0000,
5ab5dcb95542992aa134a3b3,Are Toshi and Warrel Dane both in the band Sanctuary?,no,no,1,1.0000,
5a7e22ed5542995ed0d166a7,"What writer is older, Bernard Malamud or Lois McMaster Bujold?",unknown,Bernard Malamud,0,0.0000,
5a8e27d45542995a26add46a,Jaclyn Stapp is married to the former frontman of a band that disbanded in what year?,2004,2004,1,1.0000,
5a80abb65542996402f6a5df,What organization affiliated with the National Collegiate Athletic Association Division were the 2012 Hawaii Warriors football team first year members of?,Mountain West Conference,Mountain West Conference,1,1.0000,
5a85b2895542994c784ddb49,Bank street is sandwiched between the headquarters of the Hongkong and Shanghai Banking Corporation and which other building?,unknown,Bank of China Building,0,0.0000,
5ae346365542991a06ce9985,The vynil collectible Vinylmation are all shaped with the body of a cartoon character created by who ?,Walt Disney,Walt Disney and Ub Iwerks,0,0.5714,
5a7a27ce5542996c55b2dd28,"What took place first, The Korean War or The Western Allied invasion of Germany?",The Western Allied invasion of Germany,The Western Allied invasion of Germany,1,1.0000,
5a84b2995542994c784dda11,What movies has Juno Temple starred in?,Afternoon Delight,"She has appeared in films such as "" Black Mass"", ""The Other Boleyn Girl"", ""Wild Child"", ""Atonement"", ""Maleficent"", ""The Three Musketeers"" and ""The Dark Knight Rises"".",0,0.0000,
5a734e6d5542994cef4bc528,"Which canal is located further North, Beaver and Erie Canal or the Dismal Swamp Canal?",Beaver and Erie Canal,The Beaver and Erie Canal,1,1.0000,
5a8eed625542995085b374b9,Which system of parliament was modeled after the United Kingdom and is also used in Canada? ,Westminster system,Westminster system,1,1.0000,
5ae31bbd55429928c42395fc,Are Guildford Cathedral and St Paul's Cathedral both located in England?,Yes,yes,1,1.0000,
5ab741005542992aa3b8c800,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,Bobby Hurley,Robert Matthew Hurley,0,0.4000,
5ae2c8b05542992decbdcd9d,What is the birthplace of YouTube's 2016 overview featured creator Wengie?,"Guangzhou, China","Guangzhou, China",1,1.0000,
5ae33c4d5542992f92d82262,Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,Bill Clinton,William Jefferson Clinton,0,0.4000,
5a761e855542994ccc9186e0,Where are Catcha Lake and Hedley Mascot Mine located?,"Hedley, British Columbia, Canada","British Columbia, Canada",0,0.8571,
5ab9d6ef5542994dbf01985b,What country of origin does  Dana Ivey and Two Weeks Notice have in common?,United States,American,0,0.0000,
5abd5b0355429933744ab789,McLemore Avenue is to Booker T. & the M.G.s as what road in the city of Westminster in London is to the Beatles?,# Analogy: McLemore Avenue and Abbey Road,"This road is best known for the Abbey Road Studios and the 1969 album, ""Abbey Road"", by The Beatles.",0,0.2727,
5a840e8a5542992ef85e239e,"Between two bands, Mastodon and Hole, which one has more members?",unknown,Mastodon,0,0.0000,
5abb9ad4554299642a094abe,Which terrorist group was the cause of the battle in which Mark E. Michell won an award for his actions?,Al-Qaeda,al-Qaeda,1,1.0000,
5abd81ff5542993062266cb3,What do the Church of St. Mary of the Spring and Hagia Irene have in common?,Both are historically significant early Christian churches in Constantinople,Greek Eastern Orthodox church,0,0.0000,
5a7a2dac5542990198eaf0b6,"Who is younger, Keisuke Kuwata or Moya Brennan?",Keisuke Kuwata,Keisuke Kuwata,1,1.0000,
5a77720255429967ab10517f,"In what year did both Orson Scott Card's novel ""Ender's Game"" and Keri Hulme's ""The Bone People"" come out?",1985 and 1983,1985,0,0.5000,
5ac4f12d55429924173fb4f6,Pravda and Stiffelio are both operas?,no,no,1,1.0000,
5adf33965542993344016c20,KSCW-DT is part of a duopoly with which virtual channel 12 in Wichita?,KWCH-DT,KWCH-DT,1,1.0000,
5adfc77b554299603e4183ab,Is Edison Sault Power Canal somehow linked with or used with the Cayuga–Seneca Canal?,### Geographic and Functional Separation,no,0,0.0000,
5a8f55f9554299458435d5bd,What profession did Willi Forst and Elmer Clifton share?,film director,actor,0,0.0000,
5ab510cb5542996a3a96a00f,Were both the Battle of Saipan and the Battle of Manila fought by American forces?,Yes,yes,1,1.0000,
5a762cf0554299109176e6a4,"Who is older, Bertalan Farkas or Hans Schlegel?",Bertalan Farkas,Bertalan Farkas,1,1.0000,
5a8198565542995ce29dcc13,Are Ranger Rick and Tennis both sports magazines?,unknown,no,0,0.0000,
5ab28c89554299340b525513,What rank was higher than Karl Hermann Frank's rank until April 1942?,Gruppenführer,Reichsführer-SS,0,0.0000,
5ac24cc45542996366519963,Both Andrew and Jeremy Get Married and The Last Lions are what type of films?,documentary films,documentary film,0,0.5000,
5adfecd755429942ec259b90,What year was the magazine that Stanley Bing spent a decade at founded in?,unknown,1933,0,0.0000,
5a7d043755429909bec768f7,"William James ""Count"" Basie has an album that is a collection of musical pieces from what movie series?",James Bond,James Bond,1,1.0000,
5ab9812d554299753720f821,Are Mauritz Stiller and Johannes Grenzfurthner both of the same nationality?,no,no,1,1.0000,
5a7dbc175542995ed0d1666b,What russian Marxist revolutionary born in 1875 was part of the Vpered organization?,Anatoly Lunacharsky,Anatoly Vasilyevich Lunacharsky,0,0.8000,
5abd0d635542992ac4f381b8,How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,unknown,29,0,0.0000,
5a70f4695542994082a3e435,"Which canal was built between 1836 and 1847, Washington City Canal or Whitewater Canal?",Whitewater Canal,The Whitewater Canal,1,1.0000,
5a8a3dd55542995153361360,Did Nicholas Hytner and Maya Deren work in the same role in the film industry?,No,no,1,1.0000,
5a8408a9554299123d8c21d3,Which Canadian artist is credited with first coming up with the title of Various Positions?,unknown,Leonard Cohen,0,0.0000,
5ab33ef955429969a97a810e,Corn Ranch is a spaceport where test flights are carried out by a company headquartered in what state?,Washington,Washington,1,1.0000,
5ae0ead25542990adbacf6c8,What is the name for plastic water-filled barriers that you might find along the MacArthur Road highway in Pennsylvania?,water-filled plastic barricades,Jersey barrier,0,0.0000,
5a86fde6554299211dda2b7f, Pramod Bhasin was the former CEO of a company that provided what kind of services?,business process outsourcing,IT,0,0.0000,
5a8501915542997175ce1f5a,Are PC Magazine and Sculptural Pursuit both technology publications?,# Publication Classification Analysis,no,0,0.0000,
5ac2659b55429963665199a1,"How many laps did Harry Prowell run during the 10,000 metres race at the 1967 Pan American Games?",unknown,25 laps,0,0.0000,
5ae0fe8855429945ae959495,Were both Tom Gullikson and Jürgen Melzer professional Austrian tennis players?,No,no,1,1.0000,
5a76a0005542993569682c64,"Which American film director is an advisor for Disney, Rick Ray or John Lasseter?",John Lasseter,John Alan Lasseter,0,0.8000,
5ab84c6955429916710eb021,What genre of composers were both Claudio Monteverdi and Georges Bizet? ,Opera composers,opera,0,0.6667,
5ab2958a554299449642c911,3:10 to Yuma starred what American actor also known for his role as Hoban Washburne?,Adam Baldwin,Alan Tudyk,0,0.0000,
5a88fa1c5542995153361219,Barry Murphy earned 1 cap under a footballer who was part of England's winning World Cup team in what year?,1966,1966,1,1.0000,
5a794f8155429970f5fffe95,"Who was born first, Martin Degville or Richie Furay?",unknown,"""Richie"" Furay",0,0.0000,
5a796c805542990784727805,The brother of Ferdinand Alfred Friedrich Jodl served as what position in World War II?,Chief of the Operations Staff,Chief of the Operations Staff of the Armed Forces High Command,0,0.6154,
5ab66e1355429954757d32b2,Are Sunset Strip and American Hardcore both music documentaries?,unknown,no,0,0.0000,
5a7652435542992d0ec060a5,"Who was the first Russian composer to make a lasting impression internationally, Alessandro Scarlatti or Pyotr Ilyich Tchaikovsky?",# International Recognition of Russian Composers,Pyotr Ilyich Tchaikovsky,0,0.0000,
5ac09d265542992a796ded39,Erving Goffman was cited as higher than a literary critic on which guide?,The Times Higher Education Guide,The Times Higher Education Guide,1,1.0000,
5abdbf3755429933744ab818,Have Tionne Watkins and Park So-yeon both been members of a girl group?,### Tionne Watkins and Her Girl Group Affiliation,yes,0,0.0000,
5a835e215542992ef85e2296,"Between Pine and Butea, which genus has the greatest number of species?",unknown,"""Pinus""",0,0.0000,
5ab41677554299753aec5a38,"Where was the air-cooled version of a weapon system used on the HMAS ""Narani"" found?",unknown,World War I fighter aircraft.,0,0.0000,
5a860baa554299211dda2a4c,"What football club was owned by the singer of ""Grow Some Funk of Your Own""?",unknown,Watford Football Club,0,0.0000,
5a7f38e255429930675136b6,"The Ronkonkama railroad station and the town of Islip, New York are near?",unknown,Long Island,0,0.0000,
5a72908f5542994cef4bc33b,"Which musician, Ciaran Gribbin or Brett Scallions, is a member of the post-grunge band Fuel?",## Membership in Fuel,Brett Allen Scallions,0,0.0000,
5a8753d95542994846c1cd63,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,unknown,yes,0,0.0000,
5a74d7685542996c70cfae0a,"Who was the murderer sent to ""Old Smokey"" for allegedly commiting ""The Crime of the Century""?",unknown,Richard Hauptmann,0,0.0000,
5ab5b0f75542992aa134a38c,"What episode did Mona Penelope Simpson  on the animated show ""The Simpsons""die?",# Mona Simpson's Death in *The Simpsons*,"""Mona Leaves-a""",0,0.2857,
5a7730015542994aec3b7210,"Which TV series, written by the creators of Robocalypse, is set in Bikini Bottom?",SpongeBob SquarePants,SpongeBob SquarePants,1,1.0000,
5ac3090d5542990b17b154fc,"Operalia, The World Opera Competition helped launch the career of an operatic soprano of what nationality?",unknown,Bulgarian,0,0.0000,
5abc23c45542993a06baf896,"Which region of Austria means 'Estate of the Salt Chamber' and covers the village of Obertraun, a popular destination for skiing and snowboarding in the winter?",Salzkammergut,Salzkammergut,1,1.0000,
5a798f8c5542994bb9457023,What city and nation was the location of the 2015 Pacific Games where the Kiribati national basketball team finished with a 0-4 record?,"Port Moresby, Papua New Guinea","Port Moresby, Papua New Guinea",1,1.0000,
5ab56e32554299637185c594,Are Random House Tower and 888 7th Avenue both used for real estate?,unknown,no,0,0.0000,
5ab5487b554299494045ef68,Operation Cold Comfort was a failed raid by a special forces unit founded in what year?,## Operation Cold Comfort and the SAS,1941,0,0.0000,
5a8db42f5542994ba4e3dd11,"Which documentary film follows poetry, Race to Nowhere or SlamNation?",SlamNation,SlamNation,1,1.0000,
5a8b2ccf55429971feec4665,"Which film was released first, Summer Magic or Around the World in 80 Days?",**Release Chronology of the Two Films**,Summer Magic,0,0.0000,
5aba71b155429955dce3ee2a,"Pirates Plunge, at the Grace O'Malley-inspired Pirates Adventure Park in Westport, holds which notable record?",Ireland’s first flume ride,first flume ride in Ireland,0,0.6667,
5a79c1095542996c55b2dc62,"Who died first, Chester Erskine or Sam Taylor?",unknown,Sam Taylor,0,0.0000,
5a710a915542994082a3e504,"Which of these men, Scott Treleaven and Edmund Mortimer, is credited with working in both films and photography?",Scott Treleaven,Scott Treleaven,1,1.0000,
5ae2eda355429928c4239570,Who wrote the tragic play which also has a 1968 film with a soundtrack by Nino Rota?,William Shakespeare,William Shakespeare,1,1.0000,
5a8b515e55429971feec46bb,Which Western action-adventure video game by Rockstar did Tyler Bunch act for?,unknown,Red Dead Redemption,0,0.0000,
5a7d70d45542990b8f50398a,Which movie came out first Muppet Treasure Island or Million Dollar Arm ?,Muppet Treasure Island,Muppet Treasure Island,1,1.0000,
5a8f876e5542997ba9cb32a1,Have Marc Rosset and Max Mirnyi both been professional tennis players?,Yes,yes,1,1.0000,
5abd455c55429924427fcf5a,What does Age of Chance and Vector share in common? ,unknown,was a rock band,0,0.0000,
5ab9e477554299232ef4a25d,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building,1,1.0000,
5adf3c155542993a75d2643a,What is the given name of the character depicted as Juliet Hulme in Heavenly Creatures?,Juliet,Anne Perry,0,0.0000,
5ae612f3554299546bf83065,Which musician who first became famous in the late 1960s and early 1970s is Inner Secrets  the ninth studio album by,Santana,Carlos Santana,0,0.6667,
5a7723fa55429966f1a36ca0,"Which was published earlier, La Belle Assemblée or VIVmag?",La Belle Assemblée,La Belle Assemblée,1,1.0000,
5ae6152d5542996de7b71b38,The Cat in the Hat was a comedy film directed by which production designer and director?,Bo Welch,"Robert W. ""Bo"" Welch III",0,0.5714,
5a7c66d555429935c91b518f,Who was born first Václav Havel or Penelope Fitzgerald?,Penelope Fitzgerald,Penelope Fitzgerald,1,1.0000,
5ae0159855429925eb1afc09,In between Anaïs Nin and Odysseas Elytis who was awarded the Nobel Prize in Literature?,Odysseas Elytis,Odysseas Elytis,1,1.0000,
5a74ab6055429916b01641b9,"Which board game, Attack! or Can't Stop, was published first?",unknown,Can't Stop,0,0.0000,
5a904f6355429916514e746e,What is the Latin phrase that describes Pope Julius II's efforts to remove Pope Alexander VI's name from the records?,unknown,Damnatio memoriae,0,0.0000,
5a8e341c5542995085b373d6,Were either Hou Hsiao-hsien or Kenny Ortega winners of an Academy Award?,### Hou Hsiao-hsien and the Academy Awards,no,0,0.0000,
5abb17e75542996cc5e49fa2,What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,Tehran,"Tehran, Iran",0,0.6667,
5a829fab55429954d2e2eb83,"Between Joe Orton and Henry James, which author is the adjective ""Ortonesque"" used to refer to his work?",Joe Orton,"John Kingsley ""Joe"" Orton",0,0.6667,
5a812cd555429926c1cdacfc,"Which drink is larger, the Apple-Kneel or the Flaming volcano?",Flaming Volcano,The flaming volcano,1,1.0000,
5adf9b415542995ec70e904c,Where does the founder of The International Grenfell Association act as a missionary to?,northern Newfoundland and the coast of Labrador,Newfoundland and Labrador,0,0.6667,
5a8a429955429930ff3c0d34,The first of the Simon Bloom books was optioned by a company founded in what year?,unknown,1912,0,0.0000,
5a80721b554299485f5985ef,"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?",World War II,World War II,1,1.0000,
5abd247e5542996e802b472f,Are Robert Philibosian and David Ignatius both politicians?,Yes,no,0,0.0000,
5ac4a5de5542995c82c4ad6e,Are Pago Pago International Airport and Hoonah Airport both on American territory?,Yes,yes,1,1.0000,
5ae1fced5542997283cd230e,"Which writer won the Nobel Prize, William H. Gass or Naguib Mahfouz?",Naguib Mahfouz,Naguib Mahfouz,1,1.0000,
5a8843a455429938390d3f0c,Are York Minster and Brentwood Cathedral in the same country?,Yes,yes,1,1.0000,
5a77685e5542993569682d83,"Which came first, Battle of Antietam or Battle of Guam?",## Chronological Comparison of the Battles,Battle of Antietam,0,0.2857,
5a85ae455542997175ce1ff0,What is Rachelle Amy Beinart's role in the film that follows a group of rebels on a mission?,Stunt performer,stunt performances,0,0.5000,
5a71278c5542994082a3e5e2,What North Carolina native did Danja produce songs for?,unknown,J. Cole,0,0.0000,
5ab2861b554299449642c8df,"What American politician from Tennessee born December 13, 1943 is related to former United States Congressman Harold Ford Jr. as well as former Congressman Harold Ford Sr.",Harold Ford Sr.,Emmitt H. Ford,0,0.3333,
5a86458b5542991e771815ec,What is the population of the city where the Akademisches Kunstmuseum is?,unknown,"300,000",0,0.0000,
5a8b036d55429971feec45fe,"Which is a record producer, Zach Bogosian or Daron Malakian?",unknown,Daron Vartan Malakian,0,0.0000,
5abd38285542993062266c19,Who passed away first Max Ophüls and Shirley Clarke ?,### Comparative Timeline of Deaths,Max Ophüls,0,0.0000,
5abcd19c5542993a06baf971,The first edition of the Dungeons & Dragons Basic Set was written by a professor at what university?,unknown,University of Southern California,0,0.0000,
5a89e98955429946c8d6ea0c,"While at the University of Michigan, Louis Smith played with what American jazz trumpeter, bandleader, and composer?",unknown,Miles Dewey Davis III,0,0.0000,
5a7652785542992db9473760,"Which of the following is known for his work ""Good Bye Lenin!"" in 2003: Vladimir Danilevich or Wolfgang Becker?",Wolfgang Becker,Wolfgang Becker,1,1.0000,
5a7cdd6b55429909bec76858,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",Louis XIV,Louis XIV,1,1.0000,
5a8efba955429918e830d173,Who was the narrator of the 26-episode series which featured the British national museum organization with branches at five locations in England?,unknown,Michael Redgrave,0,0.0000,
5a900b575542995b44242099,"Which director, Christopher Guest or Elem Klimov, is known for writing, directing and starring in his movies?",Christopher Guest,Christopher Guest,1,1.0000,
5a8511185542992a431d1aca,Are Tímea Babos and Jack Sock tennis players?,Yes,yes,1,1.0000,
5a8319b255429940e5e1a960,Who composed the theme music in 1989 of an animated television series which has the current arrangement by a person who  has scored or orchestrated music for more than 30 films and television shows?,Danny Elfman,Danny Elfman,1,1.0000,
5ab6f0c25542995eadef00ea,Are Buried Country and South of the Border both films turned into stage performances?,unknown,no,0,0.0000,
5adcf3e35542994ed6169c3a,Dean Mills Reservoir is on the slopes of the hill located in what town?,Bolton,Rivington Moor,0,0.0000,
5addffff5542992200553bdd,"How many Academy Awards did the film, in which Jimmy Bryant provided the singing voice for the character Tony, win ?",unknown,10,0,0.0000,
5ab3c270554299233954ff9e,"Midland F1 Racing was a racing team that, in 2007, competed under what name for sponsorship reasons?",Spyker F1,Spyker F1,1,1.0000,
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",Wenling,Wenling,1,1.0000,
5adea61155429939a52fe922,What was the Canadian movie called in Italy that stared a professional American football defensive end of the National Football League along with Michael Ironside?,unknown,Anno 2053,0,0.0000,
5ade1eda55429975fa854e71,Are Alice Munro and Lillian Hellman both writers?,Yes,yes,1,1.0000,
5ab9cfe655429970cfb8ebaf,Walt Disney World Quest: Magical Racing Tour includes the space-themed roller coaster that was opened on what date?,unknown,"January 15, 1975",0,0.0000,
5a7c6ed3554299683c1c6306,What region has the indigenous language that includes the word Catuaba?,unknown,South America,0,0.0000,
5ae1cb04554299234fd042fd,What other things did  blind Arab philosopher who is also  Abd Allah ibn al-Fadl teacher do ,unknown,"poet, and writer",0,0.0000,
5ab25004554299722f9b4cd7,Were both the Battle of Stones River and the Battle of the Ch'ongch'on River fought in the 19th century?,no,no,1,1.0000,
5ae765185542995703ce8c0f,"YouPorn was surpassed, in 2013, by competitor sites xHamster, Pornhub, LiveJasmin, and this website that is registered to the Polish company WGCZ Holding? ",,XVideos,0,0.0000,
5a7145d55542994082a3e73c,"Which person went into space at a later date, Sigmund Jähn or Christer Fuglesang?",## Chronological Comparison of Spaceflights,Christer Fuglesang,0,0.0000,
5a82817555429954d2e2eb5a,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?",Naked Killer,"""Naked Killer""",1,1.0000,
5a8340fd55429954d2e2ec6b,Were Darby O'Gill and the Little People and Dangal only produced by Walt Disney Pictures?,unknown,no,0,0.0000,
5a8460d5554299123d8c2229,Have singers Yang Yo-seob and Kim Tae-yeon both appeared in group bands?,Yes,yes,1,1.0000,
5ab207f65542993be8fa98b8,Edmund Robert Harris is the principal benefactor of a museum located where ?,"Preston, Lancashire, England, UK",Preston,0,0.4000,
5ae4ad3155429913cc2044cb,Do both Adventist World and Girls' Life have a headquarter or editor based in Maryland?,unknown,yes,0,0.0000,
5a8534305542997b5ce3ffc4,"Between the two operas, Mosè in Egitto and Lucrezia Borgia, which one has more acts?",unknown,Mosè in Egitto,0,0.0000,
5a80b9e85542992bc0c4a7ed,"What is another name, in Swedish, for a seductive forest creature found in Scandinavian folklore?",skogsrå,Rå,0,0.0000,
5ae2120e5542997283cd23ad,Are Distortion Mirrors and OK Go both considered rock bands?,Yes,yes,1,1.0000,
5ab97d0a5542996be202051e,Who was hung for assisting the attempted surrender of a defector from the American Continental Army to the British Army?,John André,John André,1,1.0000,
5a7385c45542992d56e7e359,"Who was born first, British novelist Doris Lessing or American writer Philip K. Dick?",Doris Lessing,Doris May Lessing,0,0.8000,
5aba74ad55429955dce3ee35,"Are Ural Federal University and California State Polytechnic University, Pomona both public universities?",Yes,yes,1,1.0000,
5a76fda05542994aec3b71b0,Martin Flavin and Peter Benchley both did what occupation?,playwright,novelist,0,0.0000,
5ae234385542992decbdcc59,in 1992 Spengler Cup all matches were played at the home arena of what professional Swiss ice hockey club ,HC Davos,HC Davos,1,1.0000,
5a821c95554299676cceb219,"The subject of McGinniss' 1983 book ""Fatal Vision"" was convicted of murder in what year?",1979,1979,1,1.0000,
5ab29956554299194fa9342d,The 1989 Batman film was produced by Jon Peters and a man that is the CEO of what company?,unknown,Mandalay Entertainment,0,0.0000,
5a74fd6d5542993748c8977d,"What day of the week does the Korean cooking-variety program featuring the owner of ""Dear. bread"" air?",Friday,Mondays,0,0.0000,
5a8a265b5542992d82986ecc,"Between Frederick King Keller and Ian Schneider, which filmmaker had more diverse job experiences?",unknown,Frederick King Keller,0,0.0000,
5adbe0df554299438c868cc0,"Which writer was ordained to priesthood, W. Somerset Maugham or Thomas Merton?",Thomas Merton,Thomas Merton,1,1.0000,
5a7345ed5542992359bc32ce,Which field of studies did Semyon Aranovich Gershgorin and Anatoly Maltsev work in?,Mathematics,He was a mathematician,0,0.0000,
5a88651b55429938390d3f45,"Which play is set in one act, Bluebeard's Castle or Agrippina?",### Operatic Structure and Setting,Bluebeard's Castle,0,0.0000,
5a8c90db554299653c1aa0bf,Is the building located at 200 West Street taller than the one at 888 7th Avenue?,Yes,yes,1,1.0000,
5a8b91d25542995d1e6f13fc,What occupation have Carly Gullickson and Francesca Schiavone both held?,Professional tennis player,professional tennis player.,1,1.0000,
5a8762205542996e4f3087b8,are Tinto Brass and Baltasar Kormákur both from the same country ?,no,no,1,1.0000,
5a81b92a5542995ce29dcc52,"Which college is located in the United States, University of Delaware of University of Debrecen?",University of Delaware,University of Delaware,1,1.0000,
