qid,question,prediction,gold,em,f1,error
5a846c005542990548d0b2b3,"What phone series serves as the successor to phones officially unveiled at the ""Samsung Unpacked 2015"" event?",S7 series,The S7 series,1,1.0000,
5ac308135542990b17b154f4,"Christopher I of Denmark succeeded his brother, who was king during what period?",1252 and 1259,1241 until his death in 1250,0,0.0000,
5ab29624554299545a2cf9b5,"Who was most well-known as a radio personality and disc jockey, John Garabedian or Charles A. Agemian?",John Garabedian,John H. Garabedian,0,0.8000,
5ae17a9b5542990adbacf7a2,Was the band The Shins formed before the band Paramore?  ,no,yes,0,0.0000,
5a85b2d95542997b5ce40028,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,Eenasul Fateh,Eenasul Fateh,1,1.0000,
5a8e3ed7554299068b959e82,"Which band did this American businessman, music publisher, writers' representative, filmmaker and record label executive manage while simultaneously managing this group of the album ""More Hot Rocks?""",The Rolling Stones,the Beatles,0,0.0000,
5a83ab355542990548d0b218,Who was a higher ranked tennis player: Paola Suárez or Michael Venus?,Paola Suárez,Paola Suárez,1,1.0000,
5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,Dan Castellaneta,Daniel Louis Castellaneta,0,0.4000,
5a7616755542992d0ec06028,"Where is the county seat for people living in Henderson Point, Mississippi?",Gulfport,"Gulfport, Biloxi",0,0.6667,
5a8d7edc55429941ae14dfdc,Are San Antonio International Airport and Yakutat Airport in the same country?,yes,yes,1,1.0000,
5ac2546a554299636651997b,"Who has released more studio albums, Candlelight Red or Motion City Soundtrack?",Motion City Soundtrack,Motion City Soundtrack,1,1.0000,
5ae1412a55429920d523434c,Are Prológica CP-400 and Atari ST both personal computers?,yes,yes,1,1.0000,
5ade286e5542997c77aded81,Which band has been around longer Catfish and the Bottlemen or The Lumineers?,The Lumineers,The Lumineers,1,1.0000,
5a8241a855429940e5e1a819,The Sports Museum is a non-profit museum currently located in what multi-purpose arena that opened in 1995?,TD Garden,TD Garden,1,1.0000,
5ab6238e554299710c8d1e6d,When Copsi was made earl of Northumbria he went back to reside in a town at the confluence of which two rivers?,Tees and Wear,Ouse and Foss,0,0.3333,
5a738fb4554299623ed4abf9,"Which of these is further south in China, the Pulandian District or Kaiyuan, Liaoning?",Pulandian District,Pulandian District,1,1.0000,
5a7a15d35542996a35c170c4,In what city does a Christian minister who won the singles title with Jan Kodes in the 1970 French Open currently reside?,Paris,"Perth, Western Australia",0,0.0000,
5a791ce955429974737f798e,Brett McClure competed in the pommel horse event at the 2001 Goodwill Games in what Australian province?,Queensland,Queensland,1,1.0000,
5a8aed1755429950cd6afbf1,Are Fastbacks and Local Natives both from the same US state?,no,no,1,1.0000,
5a78daf855429970f5fffdae,"Which game was released first, Icehouse pieces or Kill Doctor Lucky?",Icehouse pieces,Icehouse pieces,1,1.0000,
5a82bc7455429940e5e1a926,In what movie did the male star of a movie about a widowed 37-year-old woman also star in in the year 1993?,Moonstruck,"""Red Rock West""",0,0.0000,
5ab4774d5542991751b4d781,Crash is similar to what 16th century British card game in the sense that there is no betting?,Nine-card Brag,"In Crash, there is no betting, as in Brag",0,0.1818,
5a7759fc5542993569682d60,Where are Teide National Park and Garajonay National Park located?,"Teide National Park: Tenerife, Canary Islands, Spain; Garajonay National Park: La Gomera, Canary Islands, Spain","Canary Islands, Spain",0,0.3333,
5ab6c47e55429954757d3368,Adam Fox was one of the first members of an informal literary discussion group associated with what University?,University of Oxford,"University of Oxford, England",0,0.8571,
5a7ce444554299683c1c63c1,Who played the crime boss considered the father of modern organized crime in the 1997 drama Hoodlum?,Laurence Fishburne,Andy García,0,0.0000,
5ae4932855429970de88d9b8,Which  American chain of bakery-café fast casual restaurants sponsored Bill Steers Men's 4-Miler,Panera Bread,Panera Bread Company,0,0.8000,
5ade7fa3554299728e26c727,what is the english name of Émile Verdets editorial?,Emile Verdets Editorial,Annals of Chemistry and of Physics,0,0.0000,
5a79240955429974737f79a4,"Which dog is native to France, the Basset Bleu de Gascogne or the Bulldog?",Basset Bleu de Gascogne,Basset Bleu de Gascogne,1,1.0000,
5a8ec7cc5542995a26add518,"Which was published more frequently, Popular Science or Girlfriends?",Popular Science,Girlfriends,0,0.0000,
5a8a2e465542996c9b8d5e32,In what county did Michael Ola attend high school?,Broward County,"Clayton County, Georgia, United States",0,0.2857,
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,director,director,1,1.0000,
5adc2ae5554299438c868d64,Are Yucca and Rodgersia both perennials?,yes,yes,1,1.0000,
5ae2cbc9554299495565db36,"Which character did Tamzin Outhwaite play first: Connie (on ""Inside No. 9"") or Melanie Owen (""EastEnders"")?",Melanie Owen,Melanie Owen,1,1.0000,
5a773d8955429966f1a36cc4,What is the first year that the second largest university in Alabama fielded a football team?,1938,1892,0,0.0000,
5ae4bb1255429913cc2044e7,"Does Linzhou, Henan have a larger population than Xingcheng?",no,yes,0,0.0000,
5a8e5f1f5542995a26add4d6,"Which dog is believed to dispel ghosts and evil spirits, Segugio Italiano or Sapsali?",Sapsali,Sapsali,1,1.0000,
5adf53dc5542995534e8c791,Who has more productions under their belt Ridley Scott or Elmer Clifton?,Elmer Clifton,Ridley Scott,0,0.0000,
5ac176555542994d76dcce47,What profession does H. L. Mencken and Albert Camus have in common?,writer,journalist,0,0.0000,
5a7b88165542997c3ec971fe,"In what town does the one-time star of ""And There's More"" now live?",unknown,Rochdale,0,0.0000,
5a8e0cb85542995085b373b2,"Which film was released first, The Celluloid Closet or Station to Station?",The Celluloid Closet,The Celluloid Closet,1,1.0000,
5ade8b2655429975fa854eff,"What is the nickname of this American retired airline captain celebrated for his water landing with Jeffrey Skiles, after a bird strike and being unable to reach an airport?",Sully,Sully,1,1.0000,
5a8782f25542996e4f308818,Live Acoustic America features a cover of a Beatles song that peaked at what number in the United Kingdom?,insufficient information,4,0,0.0000,
5ae0ba1155429924de1b7156,Leonard Logsdail had a cameo role in the biographical film directed by whom?,Martin Scorcese,Martin Scorsese,0,0.5000,
5ae0038655429925eb1afbe0,"Which is a Macedonian weekly, Hänt Extra or Tea Moderna?",Tea Moderna,Tea Moderna,1,1.0000,
5a89e47f5542992e4fca8457,The university where Rolf Martin Theodor Dahlgren worked as a professor has how many employees?,unknown,"9,000",0,0.0000,
5a7af1a955429931da12c98f,Which Karakoram mountain is higher: Distaghil Sar or The Crown,Distaghil Sar,Distaghil Sar,1,1.0000,
5a7b8cc7554299294a54a9ea,"Mr. Wilson's Cabinet of Wonder: Pronged Ants, Horned Humans, Mice on Toast, and Other Marvels of Jurassic Technology is a book about a museum that is located in which city ?",Los Angeles,Los Angeles,1,1.0000,
5a8a573355429970aeb7029a,"The ""unofficial national anthem"" of Australia is the basis for the nickname of what soccer team?",Australia men's national soccer team,Australian women's national soccer team,0,0.6000,
5adc020a5542994650320c4c,Are Jeff Ragsdale and Millard Webb both authors?,yes,no,0,0.0000,
5a851b0d5542997175ce1f7f,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,yes,1,1.0000,
5abaee845542996606241696,"On February 25, 2017 tony Harrison lost the the International Boxing Federation light middleweight world title to a boxer from what state?",Maryland,Maryland,1,1.0000,
5aba9d7955429901930fa85f,Which actor/actress from Overnight Delivery was born in New Orleans?,Rachael Leigh Cook,Reese Witherspoon,0,0.0000,
5a8ec02e5542995a26add501,Which American sketch comedy television series starring John C. Reilly was produced by Abso Lutely Productions?,Check It Out! with Dr. Steve Brule,Check It Out!,0,0.6000,
5ae54c085542992663a4f1c4,What are some other areas that share a common deer species with the forests of Mara and Mondrem?,"red, fallow and roe deer","New Zealand, Canada, the United States, the Falkland Islands, and Peru.",0,0.1429,
5a8d0e4e5542994ba4e3dbbf,Which former Republican won the presidential nomination at the 2012 United States Libertarian National Convention? ,Gary Johnson,Gary Earl Johnson,0,0.8000,
5a866c04554299211dda2b25,Are Pterostyrax and Dregea both native to Asia?,yes,yes,1,1.0000,
5adce3b95542990d50227d56,What profession is shared by both Monty Banks and George Seaton?,director,film director,0,0.6667,
5a7a96555542990198eaf159,Who starred in more films Margaret Landon or Elizabeth Taylor?,Elizabeth Taylor,Dame Elizabeth Rosemond Taylor,0,0.6667,
5ae4ec1e5542990ba0bbb19b,"In between The Bears and I and Oceans which was released on July 31, 1974, by Buena Vista Distribution?",The Bears and I,The Bears and I,1,1.0000,
5a711c535542994082a3e59b,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what? ,political party,Albanian political party in Montenegro,0,0.5714,
5a8f1adc554299458435d577, John DiMaggio voices the character Shnitzel on Cartoon Network series created by who?,Pendleton Ward,C. H. Greenblatt,0,0.0000,
5a78d38455429970f5fffd94,Who is one other client that is represented by the same person that also represents a barrister at Doughty Street Chambers?,Julian Assange,Angelina Jolie,0,0.0000,
5a7ced4355429909bec76895,"Which was released first, Gasland or To Shoot an Elephant?",Gasland,To Shoot an Elephant,0,0.0000,
5abd0097554299700f9d7956,What is the scentific name of the butterfly that is widespread in the seventh-largest country in the world?,Papilio machaon,I. helicon,0,0.0000,
5ab9bb8355429970cfb8eb8b,"At what school is the individual who was awarded the 2012 Nobel Prize in Physics, jointly with David J. Wineland, a professor?",Collège de France,Collège de France,1,1.0000,
5ac156d05542994ab5c67ce9,Was Cars 2 released by the same company which used songs written by Lin-Manuel Miranda in another of its movies?,yes,yes,1,1.0000,
5a8b3af455429971feec467b,Blinding Edge Pictures produced which 2000 film starring Bruce Willis?,Unbreakable,Unbreakable,1,1.0000,
5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus,Cyrtanthus,1,1.0000,
5ae38b115542990afbd1e183,Who played a more important role in the church George Albert Smith or Wong Jing?,George Albert Smith,George Albert Smith,1,1.0000,
5a7a7dc15542994f819ef1f2,"Who was born first, Andy Warhol or Alexander Butler?",Alexander Butler,Alexander Butler,1,1.0000,
5a80e468554299260e20a1a9,Was Suzanne Chun Oakland a member of the upper of lower chamber of the Hawaii State Legislature?,upper chamber,lower chamber,0,0.5000,
5ab57022554299637185c59e, Are Isaac Asimov and Michael Cunningham both American writers?,yes,no,0,0.0000,
5ac079e9554299294b218fff,What organization does Rosyth Dockyard and Queen Elizabeth-class aircraft carrier have in common?,Royal Navy,Navy,0,0.6667,
5adea9ea55429939a52fe934,"What was the name of the fanzine that interviewed the Sex Pistols bassist when he was in the band ""The Flowers of Romance?""",SKUM,SKUM,1,1.0000,
5abbdb195542993f40c73bf1,"Which is larger, Garajonay National Park or Guadarrama National Park?",Guadarrama National Park,Sierra de Guadarrama National Park,0,0.7500,
5abe4fd95542991f6610613d,"Swingin' Down Yonder is the first full-length, 12-inch album recorded by a singer known by what nickname?",The King of the Crooners,"""King of Cool""",0,0.6667,
5a7a96b055429941d65f26d7,What is the central institution of Cheyenne Indian tribal governance that Ehyophsta was not a member of?,Council of Forty-four,the Council of Forty-four,1,1.0000,
5ac514d05542994611c8b372,What is the name of the person that named Moltke Nunatak after the Chief of the German General staff that served from 1906 to 1914?,Wilhelm Filchner,Second German Antarctic Expedition of 1911–12 under Wilhelm Filchner.,0,0.3636,
5a728dc65542992359bc30ef,What fellow Turkish footballer did Darko Kovačević form an offensive partnership with during his tenure at Real Sociedad?,Nihat Kahveci,Nihat Kahveci,1,1.0000,
5a8c2d23554299240d9c20b7,Who directed the 2007 film which  Sasson Gabai won an Ophir Award for?,Eran Kolirin,Eran Kolirin,1,1.0000,
5a84b6e15542991dd0999daa,Both Mulled wine and Blue Lagoon are considered primarily alcoholic or non-alcoholic?,alcoholic,alcoholic,1,1.0000,
5a84b5975542991dd0999da3,In what ecclesiastical province is Stephen Conway currently part of?,Ecclesiastical Province of Ontario,Province of Canterbury,0,0.5714,
5a70f9335542994082a3e46a,"Which magazine is published more in a year, Essence or Alt for Damerne?",Alt for Damerne,ALT for Damerne,1,1.0000,
5a7dedef5542995f4f40231a,"Which English actor, comedian and singer is featured in Chalk and Cheese?",Dan Clark,Michael Patrick Smith,0,0.0000,
5a884adb5542996e4f308938,Are Eryngium and Arnebia in the same kingdom of life forms?,yes,yes,1,1.0000,
5a8675b1554299211dda2b44,Are Black and New Found Glory from the same country?,no,no,1,1.0000,
5ade8ad95542992fa25da7b8,Was Talking Heads and Man or Astro-man? formed further north?,Talking Heads,Talking Heads,1,1.0000,
5a8d40715542994ba4e3dc3a,This annual event held in several major cities in Finland is one of many all-night arts festival whose name is given to areas of high latitude in the weeks around what?,summer solstice,the summer solstice,1,1.0000,
5a80b322554299485f5986c8,"The twenty-first season of South Park was entitled ""White People Renovating Houses"" is which episode of the series overall?",278th,278th episode,0,0.6667,
5ab6369655429953192ad2a1,Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia,Eucryphia,1,1.0000,
5ac3d667554299076e296ca5,"Which dog is based in Switzerland, Appenzeller Sennenhund or Drentse Patrijshond?",Appenzeller Sennenhund,Appenzeller Sennenhund,1,1.0000,
5ab8869155429916710eb081,"Electronic Attack Squadron 138 is a type of which American carrier-based electronic warfare aircraft, a specialized version of the two-seat F/A-18F Super Hornet?",Boeing EA-18G Growler,Boeing EA-18G Growler,1,1.0000,
5a7774e155429967ab10518d,"What studio helped produce both Return to Never Land and McFarland, USA?",Walt Disney Pictures,Walt Disney Pictures,1,1.0000,
5abced075542993a06baf9ac,"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,7pm,1,1.0000,
5abdba405542993f32c2a023,Orlando Brown is best known for his role as 3J Winslow in an American sitcom that was a spin-off of what?,Perfect Strangers,Perfect Strangers,1,1.0000,
5ae705725542995703ce8bbc,Come from the Heart:was first recorded by an artist that sang what genre of music?,country music,country,0,0.6667,
5ab42b24554299753aec5a43,Operation light house was an experiment by Wernher von Braun and another man born in what year?,1914,1895,0,0.0000,
5ab90fdd55429916710eb0fc,Wheelock Whitney is just one member of the Whitney Family. Where did this American family originate from?,"London, England","London, England",1,1.0000,
5abb189e5542996cc5e49fa4,In between Remember the Titans and My Favorite Martian which film film grossed $36.8 million domestically?,My Favorite Martian,My Favorite Martian,1,1.0000,
5a7633ad5542992db9473741,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",The Seven Days Battles,The Seven Days Battles,1,1.0000,
5a7351785542994cef4bc539,Was Atom Egoyans biggest commercial success on stage or on film?,on film,erotic thriller film,0,0.4000,
5a7133565542994082a3e65c,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?",Oldham County,Oldham County,1,1.0000,
5a88b3b4554299206df2b336,What type of art does The Consul and Arlecchino have in common?,Painting,music,0,0.0000,
5a747a3755429974ef308c09,What two occupations did Scott Weiland and Richard Hawley have in common?,singer and guitarist,singer and songwriter,0,0.6667,
5a7571095542992d0ec05f97,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",Paula Maxine Patton,Paula Maxine Patton,1,1.0000,
5a75321555429916b0164290,What is the title of the person who is Head of the Department of Biological Sciences at the University of Lincoln,Head of the Department of Biological Sciences,Doctor,0,0.0000,
5ae3e84b5542996836b02bf0,"Which airport, Salt Lake City International Airport or Brainerd Lakes Regional Airport, serves as a commercial airline and is closest to it's respective downtown city?",Salt Lake City International Airport,Brainerd Lakes Regional Airport,0,0.2222,
5a7a83b3554299042af8f652,"WHAT WAS THE NAME OF THE BOOK MADE INTO THE 2015 SOUTH KOREAN CRIME THRILLER, THE DEAL, DIRECTED BY SON YONG-HO AND FEATURING SOUTH KOREAN ACTOR PARK SUNG-WOONG (BORN JANUARY 9, 1973) AS A SERIAL KILLER?",The Deal,"""Murder Request""",0,0.0000,
5a735c3a55429901807daff7,Nikolay Mitrofanovich Krylov and Anatoly Fomenko both held what academic title?,mathematician,mathematician,1,1.0000,
5ae7edee554299540e5a56ad,The Church of the Guanche People was founded in the city that is on the most populated island of what larger area?,Canary Islands,Macaronesia,0,0.0000,
5a728f745542991f9a20c4e6,"Which magazine was founded first, Diva or Elle?",Elle,Elle,1,1.0000,
5a778b1e55429949eeb29ee3,What band is a tribute to a band originally known as the Grizzly River Boys?,Diamond Rio,Nashville Tribute Band,0,0.0000,
5a75447b55429974ef308cbf,"Which battle came first, the Battle of Okinawa or Operation Diadem?",Operation Diadem,Operation Diadem,1,1.0000,
5a7f22005542993067513656, Among Kele Okereke and Jon Hume who made the New Zealand band Evermore?,Jon Hume,Jon Hume,1,1.0000,
5a779fd95542997042120ab5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,1997,1997,1,1.0000,
5adbe27c55429947ff173854,"Which university has more campuses, Dalhousie University or California State Polytechnic University, Pomona?","California State Polytechnic University, Pomona",Dalhousie University,0,0.2857,
5a72aec45542994cef4bc3d7,"Which author lived longer, Nelson Algren or Nathanael West?",Nelson Algren,Nelson Algren,1,1.0000,
5abbee315542993f40c73c1d,Could you read both Bicycling and National Review,no,yes,0,0.0000,
5a81adfc55429903bc27b9a4,"Who had a longer film career, Harry Sweet or John Biddle?",Harry Sweet,John Scott Biddle,0,0.0000,
5a7912f655429974737f796c,What is the birthday of the man who played Lex Luthor in Superman IV: The Quest for Peace?,"June 18, 1931","January 30, 1930",0,0.0000,
5a83b1e75542990548d0b220,Worker: What professional title to both Christopher Nolan and Paul Schrader boast?,film director,screenwriter,0,0.0000,
5ab97cd0554299753720f81a,Elizabeth Austin wrote for a fitness magazine founded by who?,Christine MacIntyre,Christine MacIntyre,1,1.0000,
5a77857155429949eeb29ebf,What 2-year worldwide tour had a round stage and a band that performed a song never before performed live?,Rock & Roll Over Tour,U2 360° Tour,0,0.2857,
5ac2758b55429963665199c3,The organization that Nicolae Titulescu served two terms as president was founded on what date?,1926,10 January 1920,0,0.0000,
5a8072a5554299485f5985f1,What separates the islands where the 2015 Africa Magic Viewers Choice Awards were held?,Lagos Lagoon,creeks,0,0.0000,
5ab72a025542992aa3b8c7b8,"""A Summer in the Cage"" and ""American Hardcore"" are both what kind of film?",documentary,documentary,1,1.0000,
5ab28120554299449642c8cc,What kind of film are  The Silent Historian and The Betrayal – Nerakhoon?,documentary film,documentary film,1,1.0000,
5ae694a15542991bbc976141,Why is Minister Pool important to Black Country and the West Midlands in England?,Not mentioned,defence of the Cathedral,0,0.0000,
5a74a62b55429916b01641a0,"Which astronaut, Jean-François Clervoy or Ulrich Walter, was born first?",Ulrich Walter,Prof. Dr. Ulrich Hans Walter,0,0.5714,
5ae66d515542992ae0d16346,"In what year was the singer who popularized ""I'll Keep the Lovelight Burning"" born?",1922,1927,0,0.0000,
5a8230af554299676cceb227,Have filmmakers Enrico Cocozza and Mira Nair both been nominated for awards for their work?,yes,yes,1,1.0000,
5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,Rick Moranis,"Richard ""Rick"" Ducommun",0,0.4000,
5ae056c755429945ae959319,James Garner had a role in the 2004 romantic drama directed by whom?,Nick Cassavetes,Nick Cassavetes,1,1.0000,
5add95035542990dbb2f7e77,Cherie Currie and Steve Augeri were both what?,lead vocalists,American musician,0,0.0000,
5a89ddf25542992e4fca83ff,Do singers Lee Donghae and Dappy have the same nationality?,no,no,1,1.0000,
5a729fa15542994cef4bc397,"Which movie came out first, ""Bambi"" or ""Underdog""?",Bambi,Bambi,1,1.0000,
5a76387d554299109176e6ba,Who was born first Am Rong or Ava DuVernay ?,Am Rong,Am Rong,1,1.0000,
5a8e0d04554299068b959e3a,What country does Haringey Heartlands and The Mall Wood Green have in common?,England,London,0,0.0000,
5ac15f6c5542994d76dccdf3,Are both Miltoniopsis and Strobilanthes examples of a genus?,yes,yes,1,1.0000,
5aba7cfe554299232ef4a2fd,The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,Carabao Cup,Carabao Cup,1,1.0000,
5ae022ab554299025d62a428,"Which genus is native to arid or semi-desert areas, Alopecurus or Echeveria?",Echeveria,Echeveria,1,1.0000,
5a76c98855429972597f13d0,Near what ocean does the highway carried by the Long-Allen bridge terminate near?,Gulf of Mexico,the Atlantic Ocean,0,0.0000,
5a8bc1b85542997f31a41db8,Which one between Milium and Eucommia lives more widely spread across the world?,Milium,Milium,1,1.0000,
5a8466a75542993344746108,What is the name of the so-called reform opera for Vienna that came before the one first performed in Vienna in the presence of Empress Maria Theresa?,Orfeo ed Euridice,"""Alceste""",0,0.0000,
5ab913205542991b5579f0e0,The Sanders-Brown Center on Aging was funded by a grant from a businessman known for what restaurant chain?,KFC,Kentucky Fried Chicken (KFC),0,0.4000,
5abe535055429976d4830aea,Where is the transportation company that owns Talbot based in?,Sioux Falls,Montreal,0,0.0000,
5ac00f795542996f0d89cb16,The Disney version of Ebenezer Scrooge was voiced by whom?,Scrooge McDuck,Alan Young,0,0.0000,
5ae12bcc5542997b2ef7d11a,Are Benjamin Britten and Béla Bartók from the same country?,no,no,1,1.0000,
5ae256435542992decbdccc3,"In what year did the playwright who wrote ""The City Heiress"" die?",1689,1689,1,1.0000,
5a84b6ed5542994c784dda18,Is Awolnation an American alternative rock band and This Mortal Coil was a music collective,yes,yes,1,1.0000,
5ae16d9655429920d52343ce," ""Collateral Damage"" is an episode of the television series ""Millennium"" and features the host of a late night talk show that airs how often?",weekly,seven nights a week,0,0.0000,
5ab5dcb95542992aa134a3b3,Are Toshi and Warrel Dane both in the band Sanctuary?,no,no,1,1.0000,
5a7e22ed5542995ed0d166a7,"What writer is older, Bernard Malamud or Lois McMaster Bujold?",Bernard Malamud,Bernard Malamud,1,1.0000,
5a8e27d45542995a26add46a,Jaclyn Stapp is married to the former frontman of a band that disbanded in what year?,2004,2004,1,1.0000,
5a80abb65542996402f6a5df,What organization affiliated with the National Collegiate Athletic Association Division were the 2012 Hawaii Warriors football team first year members of?,Mountain West Conference,Mountain West Conference,1,1.0000,
5a85b2895542994c784ddb49,Bank street is sandwiched between the headquarters of the Hongkong and Shanghai Banking Corporation and which other building?,Standard Chartered Bank Building,Bank of China Building,0,0.5000,
5ae346365542991a06ce9985,The vynil collectible Vinylmation are all shaped with the body of a cartoon character created by who ?,Walt Disney,Walt Disney and Ub Iwerks,0,0.5714,
5a7a27ce5542996c55b2dd28,"What took place first, The Korean War or The Western Allied invasion of Germany?",The Western Allied invasion of Germany,The Western Allied invasion of Germany,1,1.0000,
5a84b2995542994c784dda11,What movies has Juno Temple starred in?,"Small Apartments, Cracks, Jack & Diane, Lovelace, Wonder Wheel, Magic Magic, Afternoon Delight, Dirty Girl, Killer Joe","She has appeared in films such as "" Black Mass"", ""The Other Boleyn Girl"", ""Wild Child"", ""Atonement"", ""Maleficent"", ""The Three Musketeers"" and ""The Dark Knight Rises"".",0,0.0526,
5a734e6d5542994cef4bc528,"Which canal is located further North, Beaver and Erie Canal or the Dismal Swamp Canal?",Beaver and Erie Canal,The Beaver and Erie Canal,1,1.0000,
5a8eed625542995085b374b9,Which system of parliament was modeled after the United Kingdom and is also used in Canada? ,Westminster system,Westminster system,1,1.0000,
5ae31bbd55429928c42395fc,Are Guildford Cathedral and St Paul's Cathedral both located in England?,yes,yes,1,1.0000,
5ab741005542992aa3b8c800,Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,Bobby Hurley,Robert Matthew Hurley,0,0.4000,
5ae2c8b05542992decbdcd9d,What is the birthplace of YouTube's 2016 overview featured creator Wengie?,"Guangzhou, China","Guangzhou, China",1,1.0000,
5ae33c4d5542992f92d82262,Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,Bill Clinton,William Jefferson Clinton,0,0.4000,
5a761e855542994ccc9186e0,Where are Catcha Lake and Hedley Mascot Mine located?,Nova Scotia and British Columbia,"British Columbia, Canada",0,0.5000,
5ab9d6ef5542994dbf01985b,What country of origin does  Dana Ivey and Two Weeks Notice have in common?,United States,American,0,0.0000,
5abd5b0355429933744ab789,McLemore Avenue is to Booker T. & the M.G.s as what road in the city of Westminster in London is to the Beatles?,Abbey Road,"This road is best known for the Abbey Road Studios and the 1969 album, ""Abbey Road"", by The Beatles.",0,0.2222,
5a840e8a5542992ef85e239e,"Between two bands, Mastodon and Hole, which one has more members?",Mastodon,Mastodon,1,1.0000,
5abb9ad4554299642a094abe,Which terrorist group was the cause of the battle in which Mark E. Michell won an award for his actions?,Taliban,al-Qaeda,0,0.0000,
5abd81ff5542993062266cb3,What do the Church of St. Mary of the Spring and Hagia Irene have in common?,"Both are Eastern Orthodox churches located in Istanbul, Turkey.",Greek Eastern Orthodox church,0,0.3077,
5a7a2dac5542990198eaf0b6,"Who is younger, Keisuke Kuwata or Moya Brennan?",Moya Brennan,Keisuke Kuwata,0,0.0000,
5a77720255429967ab10517f,"In what year did both Orson Scott Card's novel ""Ender's Game"" and Keri Hulme's ""The Bone People"" come out?",1984,1985,0,0.0000,
5ac4f12d55429924173fb4f6,Pravda and Stiffelio are both operas?,no,no,1,1.0000,
5adf33965542993344016c20,KSCW-DT is part of a duopoly with which virtual channel 12 in Wichita?,KWCH-DT,KWCH-DT,1,1.0000,
5adfc77b554299603e4183ab,Is Edison Sault Power Canal somehow linked with or used with the Cayuga–Seneca Canal?,no,no,1,1.0000,
5a8f55f9554299458435d5bd,What profession did Willi Forst and Elmer Clifton share?,film director,actor,0,0.0000,
5ab510cb5542996a3a96a00f,Were both the Battle of Saipan and the Battle of Manila fought by American forces?,yes,yes,1,1.0000,
5a762cf0554299109176e6a4,"Who is older, Bertalan Farkas or Hans Schlegel?",Bertalan Farkas,Bertalan Farkas,1,1.0000,
5a8198565542995ce29dcc13,Are Ranger Rick and Tennis both sports magazines?,no,no,1,1.0000,
5ab28c89554299340b525513,What rank was higher than Karl Hermann Frank's rank until April 1942?,SS-Obergruppenführer,Reichsführer-SS,0,0.0000,
5ac24cc45542996366519963,Both Andrew and Jeremy Get Married and The Last Lions are what type of films?,documentary films,documentary film,0,0.5000,
5adfecd755429942ec259b90,What year was the magazine that Stanley Bing spent a decade at founded in?,1933,1933,1,1.0000,
5a7d043755429909bec768f7,"William James ""Count"" Basie has an album that is a collection of musical pieces from what movie series?",James Bond,James Bond,1,1.0000,
5ab9812d554299753720f821,Are Mauritz Stiller and Johannes Grenzfurthner both of the same nationality?,no,no,1,1.0000,
5a7dbc175542995ed0d1666b,What russian Marxist revolutionary born in 1875 was part of the Vpered organization?,Anatoly Vasilyevich Lunacharsky,Anatoly Vasilyevich Lunacharsky,1,1.0000,
5abd0d635542992ac4f381b8,How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,17,29,0,0.0000,
5a70f4695542994082a3e435,"Which canal was built between 1836 and 1847, Washington City Canal or Whitewater Canal?",Whitewater Canal,The Whitewater Canal,1,1.0000,
5a8a3dd55542995153361360,Did Nicholas Hytner and Maya Deren work in the same role in the film industry?,no,no,1,1.0000,
5a8408a9554299123d8c21d3,Which Canadian artist is credited with first coming up with the title of Various Positions?,Leonard Cohen,Leonard Cohen,1,1.0000,
5ab33ef955429969a97a810e,Corn Ranch is a spaceport where test flights are carried out by a company headquartered in what state?,Washington,Washington,1,1.0000,
5ae0ead25542990adbacf6c8,What is the name for plastic water-filled barriers that you might find along the MacArthur Road highway in Pennsylvania?,Jersey barriers,Jersey barrier,0,0.5000,
5a86fde6554299211dda2b7f, Pramod Bhasin was the former CEO of a company that provided what kind of services?,business process outsourcing,IT,0,0.0000,
5a8501915542997175ce1f5a,Are PC Magazine and Sculptural Pursuit both technology publications?,no,no,1,1.0000,
5ac2659b55429963665199a1,"How many laps did Harry Prowell run during the 10,000 metres race at the 1967 Pan American Games?",25,25 laps,0,0.6667,
5ae0fe8855429945ae959495,Were both Tom Gullikson and Jürgen Melzer professional Austrian tennis players?,no,no,1,1.0000,
